test_size,nbnn_train,epochs,nbnn_test,r2,evs,mae,mse,time
0.05,1,1,1,-2.2854874435290062,-1.956012281406243,0.9166927178702429,1.6059893869253181,0.3905003070831299
0.05,1,1,2,-0.9798830692139409,-0.5011906376273383,0.6892616764560328,0.9677928317069954,0.3905003070831299
0.05,1,1,3,-0.10277736268035031,0.19788824743056388,0.5337628326805886,0.5390520496720623,0.3905003070831299
0.05,1,1,4,-0.24276146936532061,0.18730064424169357,0.5769598886553019,0.6074781184178335,0.3905003070831299
0.05,1,1,5,-0.24643297073156867,0.23245474718101278,0.604449459479636,0.609272796476911,0.3905003070831299
0.05,1,1,6,-0.14748670370603856,0.24610734549765512,0.5940194716459448,0.5609065624096168,0.3905003070831299
0.05,1,1,7,-0.10385367071924745,0.31657874002183584,0.5880545331324826,0.5395781631688391,0.3905003070831299
0.05,1,1,8,-0.185333957064862,0.32047995277958674,0.6068564731460816,0.5794067966254739,0.3905003070831299
0.05,1,1,9,-0.16683174315901605,0.3011988963296339,0.5828130397271755,0.5703626716126283,0.3905003070831299
0.05,1,1,10,-0.22787053827412107,0.2691327340668572,0.614083021951208,0.6001992358456282,0.3905003070831299
0.05,1,6,1,-0.577780652439509,-0.5338905420600313,0.6259929581115773,0.7712398924867736,0.29398512840270996
0.05,1,6,2,0.2750838483328917,0.2754397969230259,0.47391236815540677,0.3543485300122231,0.29398512840270996
0.05,1,6,3,0.5186683795536533,0.5210928555869849,0.39416915079423126,0.2352812139187753,0.29398512840270996
0.05,1,6,4,0.5081054262238955,0.5083731216814178,0.379101630043346,0.24044452415317905,0.29398512840270996
0.05,1,6,5,0.5475432050595135,0.5485609671361502,0.35211123646588394,0.22116682020740494,0.29398512840270996
0.05,1,6,6,0.575224831652724,0.5752312232187952,0.33197838648667616,0.20763567778618355,0.29398512840270996
0.05,1,6,7,0.5530712409737306,0.5535053282901614,0.3413662542485002,0.2184646436928484,0.29398512840270996
0.05,1,6,8,0.5380072482911605,0.5385074417607909,0.34156817524490923,0.22582812104248098,0.29398512840270996
0.05,1,6,9,0.5245535793343489,0.5245863338507699,0.35129676912385843,0.23240445101823587,0.29398512840270996
0.05,1,6,10,0.5386536219815115,0.5387047811546848,0.345946159579581,0.2255121650984898,0.29398512840270996
0.05,1,11,1,-0.5849773401306873,-0.5049530796833366,0.6034171071405342,0.774757727892236,0.3036837577819824
0.05,1,11,2,0.25197612807211445,0.2562673784781051,0.43443361990834495,0.3656438869821423,0.3036837577819824
0.05,1,11,3,0.5801272979481515,0.6036838697974117,0.3514715075887764,0.2052392879123696,0.3036837577819824
0.05,1,11,4,0.5873072671167645,0.6028960135608079,0.3428931682557256,0.20172962474018047,0.3036837577819824
0.05,1,11,5,0.6073827250838566,0.6111639148336585,0.3202319148404277,0.19191647738016973,0.3036837577819824
0.05,1,11,6,0.6393778256007074,0.6543731108557744,0.30617909762573897,0.17627685228743806,0.3036837577819824
0.05,1,11,7,0.6269515084466831,0.6452436722988322,0.2915686343131777,0.18235099921721457,0.3036837577819824
0.05,1,11,8,0.626061876000716,0.6335055710700996,0.2870670919736843,0.18278586323390758,0.3036837577819824
0.05,1,11,9,0.5962995723368878,0.6082838202238166,0.3085842814414873,0.19733406791772037,0.3036837577819824
0.05,1,11,10,0.5959431537665596,0.6121159992383824,0.3151730055420932,0.19750828999316233,0.3036837577819824
0.05,1,16,1,-1.1969054811603006,-0.7438171587669151,0.6947377963341638,1.0738762352510427,0.2955026626586914
0.05,1,16,2,-0.13716521664621273,0.053365883389995816,0.5338461926495788,0.5558612840573847,0.2955026626586914
0.05,1,16,3,0.22494870781451048,0.4852060027059343,0.4741888084977169,0.37885524475956217,0.2955026626586914
0.05,1,16,4,0.2894669083287328,0.49051278122074204,0.45976919090172313,0.3473179014976244,0.2955026626586914
0.05,1,16,5,0.35817591171482865,0.5040075521371583,0.4304319606207415,0.31373203878443107,0.2955026626586914
0.05,1,16,6,0.35006310394698437,0.5573020905981834,0.45047395733624607,0.3176976857081425,0.2955026626586914
0.05,1,16,7,0.35569984152987544,0.5902017599572942,0.45811448622455214,0.31494237439114575,0.2955026626586914
0.05,1,16,8,0.3772106967964278,0.5669040656979099,0.4395406211359848,0.30442758599047454,0.2955026626586914
0.05,1,16,9,0.36448833735051234,0.5730324139172387,0.45632006933107505,0.31064644227830834,0.2955026626586914
0.05,1,16,10,0.378256282334006,0.5987188100037638,0.4537523203728421,0.30391649005559873,0.2955026626586914
0.05,1,21,1,-0.7571752298558232,-0.6957492031463128,0.6530776316801836,0.85893031661851,0.3350982666015625
0.05,1,21,2,0.20363412586659613,0.2036455021441549,0.4551866196089852,0.3892740921858461,0.3350982666015625
0.05,1,21,3,0.5298492473077315,0.5383822898835366,0.3640822883494681,0.2298158590031656,0.3350982666015625
0.05,1,21,4,0.5063588225453537,0.5119532197913477,0.3645949729719515,0.24129828695675562,0.3350982666015625
0.05,1,21,5,0.5207042507913462,0.5210209082819048,0.3589516668031981,0.23428605333542835,0.3350982666015625
0.05,1,21,6,0.5750644985592204,0.579961833706125,0.33437995621845,0.2077140507067822,0.3350982666015625
0.05,1,21,7,0.584660050526016,0.5924166398546544,0.3212739332306536,0.203023618956475,0.3350982666015625
0.05,1,21,8,0.6109896667449903,0.6131650876607313,0.317666825471459,0.19015335695234745,0.3350982666015625
0.05,1,21,9,0.5973546706763134,0.5998050950773827,0.3059660933904478,0.19681832200043872,0.3350982666015625
0.05,1,21,10,0.611763675606678,0.6148544491962452,0.32258818126786776,0.18977501126129792,0.3350982666015625
0.05,1,26,1,-0.8598302826712947,-0.8210902866038767,0.7055819989570038,0.9091094538605695,0.3479604721069336
0.05,1,26,2,-0.005229313117506962,-0.004643015430891406,0.5075940614075485,0.49136928265319996,0.3479604721069336
0.05,1,26,3,0.5182515152688362,0.5190990425176467,0.34549848624165497,0.23548498265285556,0.3479604721069336
0.05,1,26,4,0.4310259156080164,0.43493708549458787,0.38434679218752904,0.27812200066958154,0.3479604721069336
0.05,1,26,5,0.40701265334898384,0.42749707057935704,0.3788354294628421,0.28985999845417726,0.3479604721069336
0.05,1,26,6,0.4550064147338799,0.4636090221629281,0.359849711028988,0.2664000179345199,0.3479604721069336
0.05,1,26,7,0.4977241815828407,0.502406851856585,0.33890385901215037,0.24551901279547975,0.3479604721069336
0.05,1,26,8,0.47478133500444886,0.4929974321268543,0.33249934672735526,0.25673377734535613,0.3479604721069336
0.05,1,26,9,0.4882379276233004,0.5006741257441163,0.32261516901648724,0.2501560182452208,0.3479604721069336
0.05,1,26,10,0.5025257296335011,0.5119456801035598,0.3243215796856032,0.24317195308433695,0.3479604721069336
0.05,1,31,1,-0.649256935846396,-0.587737823545756,0.632898208549135,0.8061784379967903,0.3619866371154785
0.05,1,31,2,0.18772092881278835,0.19050242057950684,0.46063598352802887,0.3970526717785947,0.3619866371154785
0.05,1,31,3,0.5586264938719513,0.5592876904500081,0.3320560037901716,0.21574916315926712,0.3619866371154785
0.05,1,31,4,0.546886314910522,0.5471800942968346,0.3621537383870366,0.2214879167344162,0.3619866371154785
0.05,1,31,5,0.542063435311456,0.5508545866820496,0.3610842057639624,0.22384540358641253,0.3619866371154785
0.05,1,31,6,0.5679104520567384,0.5698932709718554,0.3441145762269646,0.21121104253951167,0.3619866371154785
0.05,1,31,7,0.6040658791914576,0.6043023008594237,0.3129192379829013,0.19353779518850625,0.3619866371154785
0.05,1,31,8,0.6028077620800214,0.6096202462617337,0.31046608421580313,0.19415277934632286,0.3619866371154785
0.05,1,31,9,0.5675174632787766,0.5740065572060324,0.31514228339965866,0.21140314061245685,0.3619866371154785
0.05,1,31,10,0.5923507414162348,0.5970562487868099,0.318004325266199,0.19926430830315287,0.3619866371154785
0.05,1,36,1,-0.786433506485009,-0.7024262418584779,0.657364929886355,0.8732321462720503,0.35654664039611816
0.05,1,36,2,0.13391462886075156,0.13508336984128533,0.4489696973500957,0.42335389744387203,0.35654664039611816
0.05,1,36,3,0.538804143731204,0.5391541434018475,0.35608961582522625,0.22543858809152734,0.35654664039611816
0.05,1,36,4,0.4133782740527526,0.41374157716916604,0.3989419686785184,0.28674839950054865,0.35654664039611816
0.05,1,36,5,0.3884828442992144,0.39655464254886397,0.4014611051382662,0.2989176123355799,0.35654664039611816
0.05,1,36,6,0.4229881261730747,0.42396756296265903,0.36396967626696675,0.2820509776474973,0.35654664039611816
0.05,1,36,7,0.5051072562085545,0.5051611544053198,0.3397492984781329,0.24191006900994574,0.35654664039611816
0.05,1,36,8,0.4962945597890176,0.5006595985405948,0.34369492138778673,0.24621783069317676,0.35654664039611816
0.05,1,36,9,0.4981330282814559,0.5025132016029035,0.34924832075960377,0.24531916316277189,0.35654664039611816
0.05,1,36,10,0.5342005970144053,0.5360975103485169,0.3458723088746369,0.22768886215176004,0.35654664039611816
0.05,1,41,1,-0.5688976110533868,-0.5471957450001774,0.593820018747779,0.7668977452605443,0.390805721282959
0.05,1,41,2,0.2491663195819701,0.25812083887615744,0.4155486079430391,0.36701735825300413,0.390805721282959
0.05,1,41,3,0.5990364089757969,0.6009043428357348,0.3176480280047373,0.1959962662455534,0.390805721282959
0.05,1,41,4,0.5691491479838033,0.5765637444314482,0.31964672261395854,0.21060555171153364,0.390805721282959
0.05,1,41,5,0.5522080016298664,0.5725725380186715,0.33385170163462125,0.21888660641480392,0.390805721282959
0.05,1,41,6,0.5911393705826165,0.6013544504300182,0.3044358117135927,0.19985644226679153,0.390805721282959
0.05,1,41,7,0.6163103394753374,0.6231031078951371,0.2941994908897452,0.18755254228386647,0.390805721282959
0.05,1,41,8,0.614798545451787,0.63207203732879,0.29980982186177485,0.1882915270460274,0.390805721282959
0.05,1,41,9,0.5996451902223343,0.6131063987917724,0.29743653844140916,0.19569868598152784,0.390805721282959
0.05,1,41,10,0.620109473846501,0.6313297823025958,0.2981649858275456,0.18569547553670573,0.390805721282959
0.05,1,46,1,-1.2411369539725712,-1.0893515998599321,0.783490670611902,1.095497159733494,0.36919641494750977
0.05,1,46,2,-0.03243514747022269,-0.03137006740793935,0.5122539425224738,0.5046678515821316,0.36919641494750977
0.05,1,46,3,0.45933037632856266,0.46479088168545635,0.3849756045586012,0.2642864087517454,0.36919641494750977
0.05,1,46,4,0.4322885528602335,0.43263067807097133,0.4346635600961962,0.2775048070076209,0.36919641494750977
0.05,1,46,5,0.409941005216369,0.41557799410312135,0.43577822178249975,0.2884285816245479,0.36919641494750977
0.05,1,46,6,0.45390601668514674,0.45419013571420397,0.40777530635548587,0.2669379069443043,0.36919641494750977
0.05,1,46,7,0.46515329914165393,0.4651720591292412,0.38333552642567364,0.2614400876504037,0.36919641494750977
0.05,1,46,8,0.4739611749503385,0.47829743023358373,0.3737364310798782,0.25713468234503145,0.36919641494750977
0.05,1,46,9,0.4557126958723098,0.4584679676971204,0.3572455213558459,0.26605477844357683,0.36919641494750977
0.05,1,46,10,0.4837980654051498,0.48472143116154276,0.35007430716845045,0.25232628117403044,0.36919641494750977
0.05,1,51,1,-1.2402597463730847,-1.1091291739309659,0.7419991364235122,1.0950683691448462,0.40030956268310547
0.05,1,51,2,-0.08273079686226503,-0.0793344647447134,0.49533141827891497,0.5292530251737175,0.40030956268310547
0.05,1,51,3,0.4609369001561655,0.460989114770584,0.3679788127885862,0.2635011188179627,0.40030956268310547
0.05,1,51,4,0.40642650501575084,0.4065169280357531,0.408738396707961,0.29014651545310544,0.40030956268310547
0.05,1,51,5,0.36718954737218046,0.3720898641590622,0.40449778975490763,0.3093260553642754,0.40030956268310547
0.05,1,51,6,0.41362298744057013,0.41397943027837447,0.37132719189701435,0.28662878038453365,0.40030956268310547
0.05,1,51,7,0.4285964525574556,0.4293816540583151,0.36903345940772214,0.279309554097251,0.40030956268310547
0.05,1,51,8,0.3863997186745066,0.3870856686487598,0.3738947566509794,0.29993587148354955,0.40030956268310547
0.05,1,51,9,0.367398608466432,0.3691028343150953,0.3752262787718225,0.3092238635573189,0.40030956268310547
0.05,1,51,10,0.4037890031263103,0.4049418535158653,0.3653223468273906,0.29143576099588775,0.40030956268310547
0.05,1,56,1,-1.304548989647511,-1.259282903063251,0.7636633485981572,1.1264937951027334,0.3912994861602783
0.05,1,56,2,-0.15708798085379438,-0.13072386125935198,0.5130381533756151,0.5655997927035248,0.3912994861602783
0.05,1,56,3,0.3320497328258156,0.334688524205207,0.42714375049329617,0.32650285795140344,0.3912994861602783
