test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.05,1,3,1,1,0.9536468315023027,0.9537820677770373,0.152757511018257,0.39409351348876953
0.05,1,3,1,2,0.9637520568476664,0.9639174190954616,0.1427775913483561,0.39409351348876953
0.05,1,3,1,3,0.9673762107778487,0.9675742565022935,0.13499748815567814,0.39409351348876953
0.05,1,3,1,4,0.971675339952615,0.9719068091075379,0.12825971823189716,0.39409351348876953
0.05,1,3,1,5,0.9710740262707432,0.971330188272905,0.12948939240443763,0.39409351348876953
0.05,1,3,1,6,0.9709785980731284,0.9712193711705729,0.13073814825321958,0.39409351348876953
0.05,1,3,1,7,0.9721939225959346,0.9723798699884416,0.12989678691411494,0.39409351348876953
0.05,1,3,1,8,0.972001510591317,0.9722128163336158,0.13036949138145884,0.39409351348876953
0.05,1,3,1,9,0.971192660861052,0.9714493241009593,0.13132670706375257,0.39409351348876953
0.05,1,3,1,10,0.970861242677526,0.9711651349274403,0.13276906519474177,0.39409351348876953
0.05,1,4,1,1,0.9523720507213985,0.952375010979479,0.1522652298358589,0.43114447593688965
0.05,1,4,1,2,0.9619569909546878,0.9619614785300825,0.14228107970811227,0.43114447593688965
0.05,1,4,1,3,0.9665136602830815,0.9665246507018975,0.13290883531145692,0.43114447593688965
0.05,1,4,1,4,0.9718241415469301,0.9718492103932673,0.12723710886732995,0.43114447593688965
0.05,1,4,1,5,0.9710344906575744,0.9710616639251567,0.12861532804324702,0.43114447593688965
0.05,1,4,1,6,0.9715582807681361,0.9715796306474074,0.12960162556285584,0.43114447593688965
0.05,1,4,1,7,0.9726173736846321,0.9726277850751296,0.1280827845347805,0.43114447593688965
0.05,1,4,1,8,0.9724612050802781,0.9724775784939468,0.12798741780068795,0.43114447593688965
0.05,1,4,1,9,0.9711714546688163,0.9712045067560838,0.12945550510149806,0.43114447593688965
0.05,1,4,1,10,0.9711220632005086,0.9711746387481526,0.13142142597042258,0.43114447593688965
0.05,1,5,1,1,0.9529953910630437,0.9531873724694916,0.15032588792643722,0.48481297492980957
0.05,1,5,1,2,0.9625175192483005,0.9626909900722312,0.1409617480851303,0.48481297492980957
0.05,1,5,1,3,0.9666670343465182,0.9668113031371375,0.1311524497163433,0.48481297492980957
0.05,1,5,1,4,0.9717804378507161,0.9718883384330963,0.12570208412148126,0.48481297492980957
0.05,1,5,1,5,0.9703738275635878,0.9704638182384697,0.12624496886893438,0.48481297492980957
0.05,1,5,1,6,0.9714784416547905,0.9715831297010205,0.12738268460082572,0.48481297492980957
0.05,1,5,1,7,0.973057405982687,0.9731945828301715,0.12600421833572806,0.48481297492980957
0.05,1,5,1,8,0.9733344937095489,0.97345719704096,0.12466020742799003,0.48481297492980957
0.05,1,5,1,9,0.9720960061893201,0.9721832966891152,0.12647043355455265,0.48481297492980957
0.05,1,5,1,10,0.97184026190905,0.9719041518591147,0.12754084910237176,0.48481297492980957
0.05,1,6,1,1,0.9545136253054995,0.9546043186914338,0.1491585184755096,0.5040340423583984
0.05,1,6,1,2,0.9641070335238946,0.9642267054355609,0.13944350500366248,0.5040340423583984
0.05,1,6,1,3,0.9682904331459324,0.968423728724502,0.13298796095022192,0.5040340423583984
0.05,1,6,1,4,0.9728747663134185,0.9730341054794006,0.12614675337326028,0.5040340423583984
0.05,1,6,1,5,0.9723778443588241,0.9725547969308452,0.12629128757770688,0.5040340423583984
0.05,1,6,1,6,0.9728685081125813,0.9730292322422462,0.12767973652744588,0.5040340423583984
0.05,1,6,1,7,0.9739028128175521,0.9740261893321874,0.12638403527490485,0.5040340423583984
0.05,1,6,1,8,0.9737005808783594,0.9738440744994419,0.12711918781303425,0.5040340423583984
0.05,1,6,1,9,0.9729035263377751,0.9730904882443587,0.12751015548205907,0.5040340423583984
0.05,1,6,1,10,0.972643870549603,0.9728788264959625,0.12888490200300842,0.5040340423583984
0.05,1,7,1,1,0.9496697829430787,0.9498969104967354,0.15896913214625907,0.542863130569458
0.05,1,7,1,2,0.9594813702626402,0.9596737884102331,0.14735665662190028,0.542863130569458
0.05,1,7,1,3,0.962911510857688,0.963067743559161,0.14091802220301422,0.542863130569458
