test_size,nbnn_train,epochs,nbnn_test,r2,evs,mae,mse,time
0.05,1,1,1,-3.0757122880270256,-1.1617104218875807,1.26531824984156,1.992261663219691,0.3765420913696289
0.05,1,1,2,-3.626614455877757,-0.44414499702939625,1.307003553064832,2.261549873876221,0.3765420913696289
0.05,1,1,3,-2.796877890675269,-0.09824643339687422,1.1752741759829797,1.8559637498800368,0.3765420913696289
0.05,1,1,4,-3.0212407529578966,-0.10197978085322967,1.204965839109478,1.9656352618974604,0.3765420913696289
0.05,1,1,5,-3.3406702488867728,-0.07724064066087544,1.2630151335210706,2.121776592263239,0.3765420913696289
0.05,1,1,6,-3.10219547543738,-0.04717049781224647,1.222021402675043,2.005206992837904,0.3765420913696289
0.05,1,1,7,-3.0560721813088563,-0.04227276788978407,1.2184759895366035,1.9826613212644706,0.3765420913696289
0.05,1,1,8,-3.1988109755095504,-0.06069351349624563,1.2466586834278073,2.052433917425302,0.3765420913696289
0.05,1,1,9,-3.1815428357142936,-0.06800502386513374,1.2336685738034174,2.043993024035877,0.3765420913696289
0.05,1,1,10,-3.2037325718548404,-0.07630617410594587,1.2393455022098148,2.0548396583185853,0.3765420913696289
0.05,1,6,1,-0.2612322049524045,-0.23163133713380746,0.6063837424698396,0.6165068564152911,0.3298025131225586
0.05,1,6,2,0.2957060869894689,0.31092414694233694,0.4787658024150666,0.3442681090742784,0.3298025131225586
0.05,1,6,3,0.6068800856659484,0.6169669976200953,0.350157833424922,0.19216217412516892,0.3298025131225586
0.05,1,6,4,0.6938542352212355,0.7070624053485934,0.32715484325157085,0.14964806822050175,0.3298025131225586
0.05,1,6,5,0.692348320509651,0.709900956012977,0.31783492368617994,0.15038417909780333,0.3298025131225586
0.05,1,6,6,0.7271391925579678,0.7383796215609351,0.29405569624825156,0.13337794418385757,0.3298025131225586
0.05,1,6,7,0.7270966427512533,0.7396150436510386,0.30264566259399206,0.13339874308787827,0.3298025131225586
0.05,1,6,8,0.719325720487345,0.7486295926377695,0.28749601703322264,0.13719727188975775,0.3298025131225586
0.05,1,6,9,0.7156262065294037,0.7483772564695093,0.2894825393591932,0.13900564287134157,0.3298025131225586
0.05,1,6,10,0.7454987445294573,0.7694940838023613,0.2876761138805117,0.1244035541970721,0.3298025131225586
0.05,1,11,1,-1.684038951553375,-1.6836541958484537,0.8831612116227678,1.3119934695774838,0.30035400390625
0.05,1,11,2,-0.7159724789236583,-0.6894184984885094,0.7086381535215632,0.838789871145339,0.30035400390625
0.05,1,11,3,-0.16947473577369965,-0.15230836946389337,0.5996190377519669,0.5716546010939794,0.30035400390625
0.05,1,11,4,-0.032605295927177425,-0.020053606934140156,0.5321125770293367,0.5047510223812193,0.30035400390625
0.05,1,11,5,0.005137605187051308,0.021752389888970325,0.5033684133038029,0.48630179691222286,0.30035400390625
0.05,1,11,6,0.12160978150029234,0.1298855074741122,0.49340184445621976,0.42936866834417026,0.30035400390625
0.05,1,11,7,0.09287990986289052,0.09824256580490787,0.4967792375165961,0.44341220670200804,0.30035400390625
0.05,1,11,8,0.038770015881268605,0.05507198743041675,0.505962326583898,0.46986183311384966,0.30035400390625
0.05,1,11,9,-0.004008320742269644,0.009381517663484606,0.5269982685170531,0.4907724455537279,0.30035400390625
0.05,1,11,10,0.011527261851976833,0.023111628973366494,0.522737026744519,0.48317844886529054,0.30035400390625
0.05,1,16,1,-1.3233338546926747,-0.6836593148474452,0.7815512962095992,1.135676083702489,0.3447299003601074
0.05,1,16,2,-0.3030036476891085,0.034087646504960656,0.6182999316445095,0.6369252859070346,0.3447299003601074
0.05,1,16,3,0.08049933655444919,0.5012257661892281,0.5671174481405882,0.4494639934396408,0.3447299003601074
0.05,1,16,4,0.14354043766836977,0.5090841105040462,0.5562797262368228,0.4186486757526266,0.3447299003601074
0.05,1,16,5,0.21804069563215933,0.5082344695831624,0.5296897185228182,0.3822319717872237,0.3447299003601074
0.05,1,16,6,0.22949013661998696,0.5865020278443824,0.5154501147021193,0.37663533474972877,0.3447299003601074
0.05,1,16,7,0.18682990676382905,0.5692461063371395,0.5239018460441972,0.39748821505147,0.3447299003601074
0.05,1,16,8,0.19291832385695318,0.5313103279480205,0.5144756091083379,0.3945121168612333,0.3447299003601074
0.05,1,16,9,0.17031636941899408,0.5177430075996946,0.5283522241617389,0.4055602488583968,0.3447299003601074
0.05,1,16,10,0.14708780771706376,0.5000233892025029,0.5311876055327807,0.4169146747108877,0.3447299003601074
0.05,1,21,1,-0.33474995138552943,-0.2902374029845116,0.5526789025011978,0.6524432958482922,0.3432583808898926
0.05,1,21,2,0.4259314324872965,0.4294857645621599,0.4303127589144828,0.2806122508879656,0.3432583808898926
0.05,1,21,3,0.5733259977548288,0.589782198547439,0.3803658790064838,0.20856385271911773,0.3432583808898926
0.05,1,21,4,0.6186747795610568,0.6256778547796835,0.3676403753422761,0.18639677293488754,0.3432583808898926
0.05,1,21,5,0.6556995623440898,0.656836263222546,0.34382120951582024,0.1682985731320304,0.3432583808898926
0.05,1,21,6,0.7056206489323567,0.707696181625975,0.3172587536209524,0.1438964907553522,0.3432583808898926
0.05,1,21,7,0.6775985291985622,0.680985112910156,0.3347909893136353,0.15759407069292322,0.3432583808898926
0.05,1,21,8,0.6644054802681644,0.6645824179138368,0.3402836821665861,0.16404300617893047,0.3432583808898926
0.05,1,21,9,0.6798375178581564,0.6805562115055498,0.3385978320092995,0.15649962364767991,0.3432583808898926
0.05,1,21,10,0.681385667821161,0.682469094886542,0.3338636937977843,0.1557428676251143,0.3432583808898926
0.05,1,26,1,-0.6081965587340645,-0.5752046664375321,0.5976015697735181,0.7861075867155188,0.39676499366760254
0.05,1,26,2,0.2466330377893634,0.2473248743854234,0.4295498882200409,0.3682556596444858,0.39676499366760254
