test_size,epochs,fake,r2,evs,mae,mse,time
0.15000000000000002,1,1,0.18732225615307763,0.18736037171772313,0.6565036319523908,0.810662679373558,0.4517953395843506
0.15000000000000002,6,1,0.34239633163387895,0.3432557522370142,0.5744777457410236,0.6559731157889013,0.890836238861084
0.15000000000000002,11,1,0.3937201137453219,0.39372645360564873,0.5292614638929939,0.6047765928902946,1.317730188369751
0.15000000000000002,16,1,0.43011337692546725,0.43011357717187004,0.5080459286127443,0.5684735681499975,1.7447023391723633
0.15000000000000002,21,1,0.4435723998337251,0.44381569754124095,0.49353075698483395,0.5550479173860047,2.1417343616485596
0.15000000000000002,26,1,0.44659374229148274,0.4468879074588714,0.5016538772813401,0.5520340664584318,2.7654120922088623
0.15000000000000002,31,1,0.4673329393809432,0.46760983260856726,0.4815311832006323,0.5313462929739334,3.0138962268829346
0.15000000000000002,36,1,0.4842879622567621,0.48752615717425085,0.47994075373000056,0.5144333107033862,3.4078493118286133
0.15000000000000002,41,1,0.46686591138498046,0.46687861590933644,0.481471096988322,0.5318121629567355,3.837028741836548
0.15000000000000002,46,1,0.4533379607329343,0.4536515713486803,0.4802328348214654,0.5453065705556307,4.248790502548218
0.15000000000000002,51,1,0.4983250372515604,0.49853402699885085,0.46716597368066537,0.5004310411543456,4.667113304138184
0.2,1,1,0.16748140651178345,0.16749660278757927,0.664129930758165,0.8235587096004524,0.45696234703063965
0.2,6,1,0.3107963938754277,0.3148195524193119,0.5757354590706751,0.6817861330084095,0.875187873840332
0.2,11,1,0.42524829658129293,0.42529150952193506,0.5142397955292513,0.5685660055049233,1.2979040145874023
0.2,16,1,0.41252269477245773,0.41349468901351505,0.5160901029498914,0.581154649514256,1.9028289318084717
0.2,21,1,0.43114832873112985,0.4312355247028561,0.5021519796908089,0.5627294717602993,2.1354000568389893
0.2,26,1,0.42351921747116583,0.42352078638397195,0.5016650772023385,0.5702764756035752,2.530104875564575
0.2,31,1,0.4467166989823854,0.44695210858968226,0.49809710295098103,0.5473286542710649,2.9702255725860596
0.2,36,1,0.44255632381960197,0.44299636211559845,0.49733458099843386,0.5514442538832726,3.3839235305786133
0.2,41,1,0.4805488328890276,0.48063847229447587,0.48108737828726794,0.5138606347443896,3.785810708999634
0.2,46,1,0.47030270405807484,0.4708515023969674,0.4883909270435611,0.5239964908134576,4.239033937454224
0.2,51,1,0.5129109519259853,0.5156732424484054,0.46068434826395566,0.48184680922447903,4.586165904998779
0.25,1,1,0.18110816527131046,0.18179486382427135,0.663004407636064,0.806328562546732,0.4526712894439697
0.25,6,1,0.31706470551729404,0.3183932813110504,0.5971636537264402,0.6724578399235283,1.0674726963043213
0.25,11,1,0.38953252888420853,0.39417225327475547,0.5525339266199718,0.6011018031818818,1.272054672241211
0.25,16,1,0.4120624736669718,0.4146440397015614,0.5275926571795252,0.5789175082353317,1.7001683712005615
0.25,21,1,0.44110729881852573,0.4414650839486822,0.5029295115119461,0.550318282891202,2.105544328689575
0.25,26,1,0.43231658934848727,0.4323210826565187,0.5092755278267895,0.5589741270822611,2.483402967453003
0.25,31,1,0.42703196736635296,0.4279116892485182,0.5065716278143753,0.5641776734674427,2.8911263942718506
0.25,36,1,0.4367558721272954,0.43833927719052257,0.4950599683842349,0.5546029508780671,3.288755416870117
0.25,41,1,0.48351986472398323,0.4835700071418342,0.4736338799819162,0.508556401956345,3.7355523109436035
0.25,46,1,0.4687916470330168,0.4691432691975336,0.4858545422728236,0.5230586623233286,4.142287254333496
0.25,51,1,0.5008756747575835,0.5010910441020517,0.4681079736469691,0.4914668612346896,4.732829809188843
0.3,1,1,0.1490716640077555,0.1492633422333136,0.6620130835128677,0.8397293203589521,0.44258999824523926
0.3,6,1,0.3239821724987906,0.32402630692625944,0.5840248517895851,0.6671207983410014,0.8710601329803467
0.3,11,1,0.3826504090260592,0.3862894091232483,0.5542805090942279,0.6092246908759061,1.2729225158691406
0.3,16,1,0.38803310130465274,0.39098678854906876,0.54540027478576,0.6039128398802122,1.6595239639282227
0.3,21,1,0.4164412706097006,0.41682119239478255,0.5168929995207057,0.5758785487488056,2.062180519104004
0.3,26,1,0.41973109752078575,0.41992983601211664,0.516273326583165,0.5726320190478963,2.492300271987915
0.3,31,1,0.4330071463401982,0.43301723080961485,0.5095231618358992,0.5595306954926315,2.8835458755493164
0.3,36,1,0.43169860423305306,0.433778991673322,0.5131702053894832,0.5608220159573717,3.387333393096924
0.3,41,1,0.4295196965318935,0.4305974504806126,0.497736421381298,0.5629722471879324,3.7463455200195312
0.3,46,1,0.46066429495391215,0.46157985984361893,0.48777112372804327,0.5322375409153085,4.14231538772583
0.3,51,1,0.4167340555069642,0.4167492686052796,0.5121700945848197,0.5755896171756152,4.535686254501343
0.35000000000000003,1,1,0.16808244560102692,0.16853089161978274,0.6659552624066092,0.833168877306359,0.45593738555908203
0.35000000000000003,6,1,0.24524793288601443,0.24568475783994215,0.6294274722905804,0.7558873220992695,0.8672134876251221
0.35000000000000003,11,1,0.3773607482138728,0.3776336072075438,0.5389286181762553,0.6235757902143378,1.2695305347442627
0.35000000000000003,16,1,0.3994583731042052,0.39946333415502555,0.5257340995562879,0.6014449273377677,1.669065237045288
0.35000000000000003,21,1,0.41811905725415466,0.42151303049833255,0.5197474207954116,0.5827561748516942,2.0699996948242188
0.35000000000000003,26,1,0.4086781008496211,0.4089363168403999,0.5239080422011689,0.5922113318040515,2.6512768268585205
0.35000000000000003,31,1,0.43373602107786835,0.43373711278369076,0.49929419154162946,0.5671157208822646,2.8683319091796875
0.35000000000000003,36,1,0.42280296371470427,0.42432150227259346,0.5224594662398764,0.5780652231263594,3.246551036834717
0.35000000000000003,41,1,0.42167210705633595,0.4216776581579581,0.5050331335692335,0.5791977807547748,3.6346077919006348
0.35000000000000003,46,1,0.44283975188277236,0.4430171014350983,0.4980655001461078,0.5579982967650382,4.039565324783325
0.35000000000000003,51,1,0.43658173156305946,0.4367053792648722,0.5027698258608538,0.5642657300417677,4.475305795669556
0.4,1,1,0.15636428018616833,0.15772441071036614,0.6714637482726395,0.8301775360835348,0.4395577907562256
0.4,6,1,0.30542510466985706,0.30627332769239424,0.590848017573956,0.6834946194050463,0.8551161289215088
0.4,11,1,0.3650257149455214,0.36972578168428627,0.5691518757164401,0.6248447938634668,1.2482025623321533
0.4,16,1,0.38598212437236734,0.3861369485321594,0.539089269391175,0.6042226936672164,1.6232450008392334
0.4,21,1,0.4054287985676238,0.4074496505051406,0.5306627412201296,0.5850862444993221,2.246670722961426
0.4,26,1,0.41511122154397206,0.41545552148032805,0.516438393168182,0.5755582813500173,2.4461493492126465
0.4,31,1,0.3965747193462431,0.39737781242816983,0.5272018993859202,0.5937990781307813,2.835524082183838
0.4,36,1,0.4165094525580655,0.4165181147495214,0.5092035313573432,0.5741823557569049,3.2178070545196533
0.4,41,1,0.4107608973628608,0.4110126569970117,0.517778410716312,0.5798392065467793,3.61430287361145
0.4,46,1,0.39773859810396295,0.39858901900026156,0.516277085572924,0.5926537662660856,4.014251232147217
0.4,51,1,0.4609381806216353,0.46170898210036315,0.48563895294613685,0.530462381449417,4.339285850524902
0.45,1,1,0.15606459063452027,0.15613651832746334,0.6671847137540575,0.8334733356259216,0.44882655143737793
0.45,6,1,0.2890375131202001,0.28903914365855055,0.5987174073217855,0.7021488479670915,0.8393521308898926
0.45,11,1,0.3736135269793366,0.37432565877108226,0.5459750420119365,0.6186213035568877,1.227992057800293
0.45,16,1,0.39602267542216607,0.39610123300105093,0.5305430862989768,0.5964899561884626,1.6250216960906982
0.45,21,1,0.37759305714570024,0.3779386806626015,0.5376627564355937,0.614691106713415,1.975290298461914
0.45,26,1,0.3913690020716494,0.3923150196827965,0.528399066598536,0.6010859390176281,2.397301435470581
0.45,31,1,0.40410396112892466,0.4043218247241047,0.5220947965485593,0.588508852327419,2.7441325187683105
0.45,36,1,0.39258123748523177,0.3925816382136278,0.5219257147580643,0.5998887314084794,3.1286230087280273
0.45,41,1,0.41501778878188156,0.41512283914574055,0.5112893103011503,0.5777303208931287,3.5212016105651855
0.45,46,1,0.46467489802508155,0.4653148491293533,0.48283331390950374,0.5286887994459027,3.911539316177368
0.45,51,1,0.43724957891204685,0.43751734114864127,0.4955332375373527,0.5557741331670373,4.3670008182525635
0.5,1,1,0.1016395582309233,0.10382776911517133,0.6820321107674397,0.8871951332768696,0.6276283264160156
0.5,6,1,0.2771554704901006,0.27715753387170605,0.6079626166485183,0.7138606275161862,0.844820499420166
0.5,11,1,0.335693040989298,0.3363174468754687,0.5719976557510111,0.656050593540882,1.220599889755249
0.5,16,1,0.3611987468173955,0.3611987527107132,0.5583587967648537,0.6308618863924251,1.614305019378662
0.5,21,1,0.3830010450007819,0.3861971401283354,0.5508657753599158,0.6093305589394253,1.9858345985412598
0.5,26,1,0.4026722998443767,0.4032531431511527,0.524471825906783,0.5899037890692841,2.3682570457458496
0.5,31,1,0.3967785028091363,0.39707706238297513,0.5220030127618637,0.5957243348135846,2.7050154209136963
