test_size,epochs,fake,r2,evs,mae,mse,time
0.35000000000000003,31,1,0.19734354114007835,0.24945215101303508,0.5793867282311748,0.6709183620192188,1.4140098094940186
0.35000000000000003,36,1,0.5674850713152559,0.5686284528382892,0.4374882901671116,0.3615272814401782,1.4507615566253662
0.35000000000000003,41,1,0.5320439831885834,0.539705818080128,0.46343335907967115,0.3911515080089146,1.5536646842956543
0.35000000000000003,46,1,0.48323418186992617,0.483290312423453,0.4861213034031682,0.43195027264816105,1.770702600479126
0.35000000000000003,51,1,0.5585633659965057,0.5599191560114054,0.4329005126165233,0.36898468847005017,2.055786371231079
0.35000000000000003,56,1,0.40023524967453006,0.40984295381517444,0.528874664437862,0.5013267873739929,2.0386412143707275
0.35000000000000003,61,1,0.5256758464965179,0.5256764068900428,0.4837963298869994,0.39647445756148364,2.29407000541687
0.35000000000000003,66,1,0.6687615471154726,0.6692401080591603,0.36273545887354763,0.2768730728993625,2.3220672607421875
0.35000000000000003,71,1,0.1385191366950398,0.19156677902362917,0.6238259306668433,0.7200880567763988,2.676804780960083
0.35000000000000003,76,1,0.7287266600980821,0.7331882459447514,0.2999261520770586,0.22674989138564985,3.0615265369415283
0.35000000000000003,81,1,0.6050789297809969,0.6051179303218287,0.4230911030054969,0.33010361361142526,2.906632900238037
0.35000000000000003,86,1,0.6187126913654929,0.618712705924066,0.41252585340350334,0.31870752891110027,3.193237066268921
0.35000000000000003,91,1,0.6620193307291005,0.6620542485184894,0.3626172144357935,0.2825087053351235,3.149522304534912
0.35000000000000003,96,1,0.6837875665637441,0.6839283295915248,0.3590820729776882,0.26431323830932835,3.627856492996216
0.35000000000000003,101,1,0.6479936203217693,0.6495961106514341,0.4182429355672094,0.2942324092295748,3.3113911151885986
0.35000000000000003,106,1,0.7515622850400615,0.7570382360351103,0.312908952061226,0.20766222328973807,3.801126718521118
0.35000000000000003,111,1,0.6585969423983462,0.6591073176187017,0.38412379706306315,0.28536938520347555,4.0860185623168945
0.35000000000000003,116,1,0.7204753945462543,0.7206155310305558,0.3501158343613665,0.23364689633404453,4.267902851104736
0.35000000000000003,121,1,0.7723043444410345,0.7725591056389274,0.3089839663248337,0.19032450879856902,4.574235677719116
0.4,1,1,-0.9215356812143849,-0.05283913272444862,0.9628947781745087,1.61613544637465,0.44176793098449707
0.4,6,1,0.0066834007895778536,0.5281948874759848,0.7030846006951811,0.8354433285577788,0.5676939487457275
0.4,11,1,0.20675321120145607,0.2255371726773847,0.6419397881035936,0.6671717135588079,0.7206103801727295
0.4,16,1,-0.24749202912687296,-0.20622521055134602,0.7500758545664413,1.049221259356276,0.8701736927032471
0.4,21,1,0.3851813816046217,0.39598002694629597,0.5287639480998162,0.517102113686434,0.995614767074585
0.4,26,1,0.3705353600778737,0.431235404277835,0.5324741982814021,0.5294203624544113,1.1052582263946533
0.4,31,1,0.4369690243677381,0.45642740482811994,0.5116360251495715,0.47354536583527496,1.3787708282470703
0.4,36,1,0.43585254523758443,0.4404542662504607,0.49633177904381254,0.4744843967963022,1.4739506244659424
0.4,41,1,0.5271500219008833,0.5304092521291421,0.4671917427234462,0.3976973302626895,1.7618203163146973
0.4,46,1,0.5885541170336898,0.5905718657567197,0.4064000514128594,0.34605252571033646,2.1355416774749756
0.4,51,1,0.568842576127395,0.5827689926212892,0.45777668363041535,0.3626312030009887,2.0176613330841064
0.4,56,1,0.6968074763649539,0.6997233814781896,0.35479665886008355,0.255004468203634,2.231915235519409
0.4,61,1,-0.4021739827071913,-0.35220055604706935,0.8107627297160239,1.1793187592567942,2.322263240814209
0.4,66,1,0.5328410289242688,0.5330867323270387,0.43054476470335484,0.3929108262877815,2.466069221496582
0.4,71,1,0.7320771898567825,0.7327510498286767,0.3665451722584077,0.22534036427109666,2.6921885013580322
0.4,76,1,0.16583930181549,0.16667497255829566,0.6354993040722426,0.7015829502872519,2.7520556449890137
0.4,81,1,0.49095288170764895,0.49169815507401793,0.45885821646407454,0.4281414598698524,3.063101291656494
0.4,86,1,0.6892946578292884,0.6892987548670131,0.38504409789469884,0.261323233166664,3.0470504760742188
0.4,91,1,0.46087926637966203,0.5064716454841007,0.4327559196597983,0.45343531009983046,3.2201216220855713
0.4,96,1,0.6645457693205055,0.6670028621159718,0.3797403221952841,0.2821386446984137,3.5947840213775635
0.4,101,1,0.70629848766671,0.7065016283262011,0.36739939735986543,0.2470219155314835,3.793449878692627
0.4,106,1,0.7368797575994211,0.7371345540896737,0.32683855703197634,0.221301095035363,3.673717498779297
0.4,111,1,0.7377692276793417,0.739337694183939,0.32856156177116147,0.22055299332759729,3.83831524848938
0.4,116,1,0.6930823609774011,0.6953573550107826,0.3787430539086021,0.25813753051338767,4.264446973800659
0.4,121,1,0.742969956142304,0.7436534048633128,0.3379452427822904,0.21617884524482472,4.35429835319519
0.45,1,1,-2.7004365904849688,0.3113713425295116,1.6650684977961017,3.401468147853339,0.440962553024292
0.45,6,1,-0.17737559740727615,0.06068380014837549,0.7536757731902354,1.082252186927972,0.528954029083252
0.45,11,1,-0.09956533659154343,0.06052269606069394,0.7375335187884111,1.0107284309416036,0.9457473754882812
0.45,16,1,-6.935151574494021,0.6271812210061092,2.6365415119459743,7.294048869377408,0.9050002098083496
0.45,21,1,-0.34033798830927675,-0.21329131137879598,0.8505612386428363,1.2320483983740742,1.0144808292388916
0.45,26,1,0.345164448257808,0.4021101152573838,0.5942227098057745,0.6019295877303807,1.3041019439697266
0.45,31,1,0.34090947646085457,0.3805812916400044,0.536160046068603,0.6058407886612565,1.319150447845459
0.45,36,1,0.34398083648258637,0.35413659081614624,0.5782756686343908,0.6030175722571776,1.5492231845855713
0.45,41,1,0.40050485357462895,0.41546583140502513,0.5471764124388195,0.5510602858597629,1.677598476409912
0.45,46,1,0.6231490237183956,0.6233252099716529,0.442804710987415,0.3464041501495682,1.8738903999328613
0.45,51,1,0.5771787493405665,0.5774061335781826,0.4605794788698991,0.38866035971314605,1.9297304153442383
0.45,56,1,0.689436478815193,0.6910487720154879,0.3725935406562117,0.2854722407381804,2.5073165893554688
0.45,61,1,0.48788736228099316,0.4932933850236315,0.5153258879333817,0.4707376501987472,2.4128305912017822
0.45,66,1,0.2927364883875787,0.3169809880192682,0.5674286498732185,0.6501217486267646,2.5011065006256104
0.45,71,1,0.6648506653162207,0.6650366063383399,0.4264842215455777,0.3080716987915495,2.6964221000671387
0.45,76,1,0.6521511560259742,0.6537791849162706,0.41901189075235945,0.3197451798221972,2.774785280227661
0.45,81,1,0.6871338966427901,0.6879784955840789,0.39738675739837814,0.28758879096832957,3.043877124786377
0.45,86,1,0.33292714141981683,0.38995119218356655,0.5428826900825938,0.6131782089152339,3.126049280166626
0.45,91,1,0.6611438829093952,0.6613291042953224,0.39619904640727477,0.31147900005979995,3.4479689598083496
0.45,96,1,0.5192986499592406,0.5193028263954,0.48408847969528573,0.4418641667845607,3.5401644706726074
0.45,101,1,0.7655042327150677,0.7656775198812238,0.3261836283398321,0.21555020974473474,3.619344711303711
0.45,106,1,0.44578487579568093,0.5443712691141382,0.5366401660745908,0.5094385610840886,4.000795602798462
0.45,111,1,0.7567915574394286,0.7572024072058646,0.33581944320112583,0.2235589640384522,4.067832708358765
0.45,116,1,0.712039234016514,0.7125651851242724,0.36439628893507897,0.2646956242522474,4.130231142044067
0.45,121,1,0.7343513172641157,0.7343802433960609,0.36294282530884864,0.24418619553399368,4.442867755889893
0.5,1,1,-10.716760752174629,-2.9350792319331886,2.8814066748409286,10.937388190610013,0.4217214584350586
0.5,6,1,-0.002694834406675728,0.13198769175380365,0.7008066892535337,0.9359978301673345,0.5959694385528564
0.5,11,1,-0.07567053028089044,-0.03812685598143428,0.7997729809963641,1.004119346953281,0.7670016288757324
0.5,16,1,-0.1834143470401588,-0.1813388996638461,0.7779262191368463,1.1046962874541233,0.8956661224365234
0.5,21,1,0.02411237162855462,0.09416077634719622,0.6984143351690724,0.9109737791591613,1.0628020763397217
0.5,26,1,0.08020181128964166,0.09324988443418569,0.656115048073488,0.858615282818503,1.254187822341919
0.5,31,1,0.24973128398980138,0.25325999908338626,0.6076028021091283,0.700362529187178,1.3836822509765625
0.5,36,1,0.3123446626733857,0.31259895740496946,0.6271201381685046,0.6419140515684023,1.5769774913787842
0.5,41,1,0.5368663412722963,0.5492150302872951,0.4831495036582181,0.43232704983775005,1.7573497295379639
0.5,46,1,0.13569877891025028,0.1357280378447514,0.6738673809177074,0.8068098486113008,1.8299212455749512
0.5,51,1,0.3650811049145092,0.3670279148067026,0.6011994185752381,0.5926855188038498,2.108017921447754
0.5,56,1,0.613622944880923,0.6187721880701891,0.4354845954564888,0.36067612279253297,2.2717742919921875
0.5,61,1,0.6094048439877817,0.6141624737981413,0.45377991720200905,0.36461364510533456,2.3798110485076904
0.5,66,1,0.5236814249052382,0.5330299800440889,0.5077360060026818,0.4446349352352117,2.526043653488159
0.5,71,1,0.3698413941450164,0.3699528666750298,0.5891903492830822,0.5882418733019158,2.6516709327697754
0.5,76,1,0.6357687650696371,0.6360193588385694,0.45076111857989226,0.34000339273286534,2.9145123958587646
0.5,81,1,0.5503572751448573,0.5549109066841937,0.47619060276410174,0.41973350253068714,3.052988290786743
0.5,86,1,0.6539311321921231,0.6598697786542977,0.43559246554451375,0.3230491454045555,3.281724214553833
0.5,91,1,0.5587285007480607,0.5641609378366873,0.4788704457110736,0.4119191120186666,3.070037364959717
0.5,96,1,0.6805464139016433,0.6915735934682687,0.4061388652025321,0.2982042523477918,3.364689588546753
0.5,101,1,0.7419798260992061,0.7421334456085665,0.3650992768738914,0.2408572524994086,3.256012201309204
0.5,106,1,0.7735503219632698,0.7755765447145335,0.3402200956049877,0.21138675498402448,3.6657707691192627
0.5,111,1,0.6172770832549364,0.6206732765539162,0.4197112462998605,0.3572650494810488,4.411879539489746
0.5,116,1,0.7400678627030937,0.7401108506953686,0.36243378338644605,0.24264203639248574,4.4445250034332275
0.5,121,1,0.7578122481403408,0.7578125420958178,0.34747197005319325,0.22607796754820567,4.161393165588379
0.55,1,1,-0.2463364805196646,-0.16300769941585758,0.8607869305419196,1.164785666267234,0.42234277725219727
0.55,6,1,-0.04879376894288456,0.006826869005954861,0.7661701105277542,0.9801686527106245,0.5506815910339355
0.55,11,1,-0.3532734458873672,-0.15580471911749894,0.8945259614456423,1.2647254870149025,0.6842947006225586
0.55,16,1,0.08893221616747449,0.13763952293336035,0.7207112506065604,0.8514544123457815,0.8360869884490967
0.55,21,1,0.40433436017729874,0.40808285095735,0.5657273295290056,0.5566897944478776,0.8934502601623535
0.55,26,1,0.08551533553868618,0.10249335604334264,0.6794420299554861,0.8546477182001517,0.9611146450042725
0.55,31,1,0.19508097466818053,0.21350016496969337,0.6313957438890949,0.7522512241809513,1.586068868637085
0.55,36,1,0.152697417276063,0.17637160099143978,0.6744627588227992,0.7918615227699558,1.515815019607544
0.55,41,1,0.15147687139974864,0.1527010353337549,0.6635753204575829,0.7930022053737097,1.6725661754608154
0.55,46,1,0.27135898622489774,0.28191741670363324,0.5943762041743572,0.6809642676476838,1.8489375114440918
