test_size,epochs,nblayers,r2,evs,mae,time
0.15000000000000002,30,2,0.964433325769997,0.9644333257737044,0.1265046608973912,2.276895761489868
0.15000000000000002,1,3,0.5433300696208383,0.5847226186825831,0.3794293347902048,0.6485586166381836
0.15000000000000002,2,3,0.7353248907864091,0.8062700816491198,0.3983735371790919,0.9959228038787842
0.15000000000000002,3,3,0.9487325396499909,0.9489848128769738,0.14940167121051387,0.8411610126495361
0.15000000000000002,4,3,0.9537714677689031,0.9539971352529069,0.1403930103987925,0.8227832317352295
0.15000000000000002,5,3,0.9569531906539478,0.9583811289483986,0.1366080424111197,0.9225568771362305
0.15000000000000002,6,3,0.9618997847391255,0.9621951621836062,0.13352540910809388,0.9601101875305176
0.15000000000000002,7,3,0.956164216179778,0.95676530450769,0.13299299665616687,1.0176615715026855
0.15000000000000002,8,3,0.9605234132449159,0.9610941864397035,0.1342006882642291,1.08634614944458
0.15000000000000002,9,3,0.9635011552535018,0.9635110144631042,0.13057147679065367,1.1119186878204346
0.15000000000000002,10,3,0.9629039376758981,0.9629052410758357,0.12928845273619227,1.3941419124603271
0.15000000000000002,11,3,0.9628115407251516,0.963573232761289,0.13502276515894418,1.2445557117462158
0.15000000000000002,12,3,0.9606371501738281,0.9610564804655908,0.12803329812289757,1.3059544563293457
0.15000000000000002,13,3,0.9639417932579762,0.9639666832685355,0.12555242190305851,1.3944110870361328
0.15000000000000002,14,3,0.9627376190247623,0.9632702349243164,0.12613703527908934,1.4300343990325928
0.15000000000000002,15,3,0.9621207809423493,0.9621371901367402,0.1279214921881737,1.5208888053894043
0.15000000000000002,16,3,0.9649336599225622,0.9650865734027506,0.1244680905665607,1.5508239269256592
0.15000000000000002,17,3,0.9643420575107331,0.9643740846685684,0.12491279881139951,1.8100368976593018
0.15000000000000002,18,3,0.9566453909310277,0.958314300299364,0.13115537984307055,1.6834981441497803
0.15000000000000002,19,3,0.9641339644225962,0.964133965614479,0.12825502237502284,1.804762363433838
0.15000000000000002,20,3,0.9618515361130717,0.9627077370019848,0.1289803515717617,1.8474795818328857
0.15000000000000002,21,3,0.963255787694151,0.9634841624855693,0.12921195609638012,1.8671565055847168
0.15000000000000002,22,3,0.9618109272564954,0.961934857245579,0.12501692209225918,1.9181325435638428
0.15000000000000002,23,3,0.9645863574827663,0.9650765584492781,0.12461705512086778,1.9709358215332031
0.15000000000000002,24,3,0.9620611625945927,0.9622322110986209,0.1252217279995012,2.028684377670288
0.15000000000000002,25,3,0.9635382301747669,0.963539938083258,0.12657632930273366,2.330134391784668
0.15000000000000002,26,3,0.9639538509974493,0.9643005931669363,0.12373164325822782,2.170018434524536
0.15000000000000002,27,3,0.9671833034266465,0.9683393097431902,0.12502674808855865,2.2301294803619385
0.15000000000000002,28,3,0.9651566729006129,0.9651703698782634,0.12353543924251556,2.300323963165283
0.15000000000000002,29,3,0.9643185080176576,0.964319383590913,0.12615522585171063,2.4516983032226562
0.15000000000000002,30,3,0.9663523462832112,0.9684006753301008,0.1287484796153737,2.3867387771606445
0.2,1,1,0.8486101046556673,0.8488075337464709,0.2403078011649929,0.5683825016021729
0.2,2,1,0.9098324290589468,0.9099447053260212,0.19311873749287428,0.6160883903503418
0.2,3,1,0.9407819260762988,0.9408941497682289,0.14804469139479748,0.8586549758911133
0.2,4,1,0.9547173968673345,0.954771776254299,0.1396899580773722,0.7512996196746826
0.2,5,1,0.953997535921815,0.95401714868325,0.14039657676927975,0.8221063613891602
0.2,6,1,0.9582166231983444,0.9586590629016818,0.13988624680139383,0.8671998977661133
0.2,7,1,0.9598388503979036,0.9598598899600512,0.1338606605357551,0.9305143356323242
0.2,8,1,0.9601239318288549,0.960125793713095,0.1313153592421532,0.9697089195251465
0.2,9,1,0.960648752180204,0.960686248126233,0.13165682805991008,0.9957613945007324
0.2,10,1,0.9641386052913725,0.9642153987147783,0.12849763164121247,1.0426502227783203
0.2,11,1,0.9608629154537061,0.9608802429109429,0.13032889571763057,1.1393852233886719
0.2,12,1,0.9621121603240226,0.9623553636299893,0.13238487634457477,1.166109561920166
0.2,13,1,0.9622643982140546,0.9622714385168721,0.1288366369714635,1.4376707077026367
0.2,14,1,0.9635304354462452,0.9644121585410022,0.1345377774446949,1.2915458679199219
0.2,15,1,0.9629430815025314,0.9632627870349666,0.12808126296973532,1.3684401512145996
0.2,16,1,0.9640558747091383,0.9649838506600725,0.12497702572797989,1.38596510887146
0.2,17,1,0.9625656810093778,0.9630499251914229,0.126691382033196,1.4619550704956055
0.2,18,1,0.9653491463064491,0.965357442273986,0.12429293121788093,1.515890121459961
0.2,19,1,0.9629808320594291,0.962985584096453,0.12698140241896935,1.580444574356079
0.2,20,1,0.9651225168628282,0.9651231687667006,0.12326985086641182,1.6156220436096191
0.2,21,1,0.9618091088684946,0.9630202684634209,0.12797808063476085,1.847379207611084
0.2,22,1,0.9639301922523625,0.9648515317840527,0.12412416215558528,1.748896598815918
0.2,23,1,0.9648102873890524,0.964994159990354,0.12333826042555103,1.7977426052093506
0.2,24,1,0.9645334547247592,0.9646272573637201,0.12687909149460136,1.8664543628692627
0.2,25,1,0.9618207571446654,0.962330813157702,0.12436035785739055,1.9294464588165283
0.2,26,1,0.9637786774253944,0.9637997442619402,0.12427795110548853,1.9385087490081787
0.2,27,1,0.962810866719563,0.9634938586808821,0.12868486149578204,2.031799793243408
0.2,28,1,0.9617742016595792,0.9625645011971998,0.12880659511214132,2.048762798309326
0.2,29,1,0.9660344869333479,0.9660815041295543,0.12254216072376356,2.0980591773986816
0.2,30,1,0.9648174950706697,0.9648392786093136,0.1234745728078665,2.403815507888794
0.2,1,2,0.8714233901441838,0.8718024797826656,0.23857773055795184,0.6798648834228516
0.2,2,2,0.9158099419350071,0.9158666107732536,0.18527893328386505,0.6729578971862793
0.2,3,2,0.9365042615912212,0.9367971406916015,0.16142778893669266,0.7229006290435791
0.2,4,2,0.9552073565815646,0.9557819533808926,0.14178136558282753,0.8007116317749023
0.2,5,2,0.9550826598705752,0.9558877688622099,0.14042442714658754,0.8392260074615479
0.2,6,2,0.9602009249478284,0.9602020833394127,0.13419890168169332,0.9003100395202637
0.2,7,2,0.9601675729977059,0.9602395535128395,0.1311927630787404,0.9573688507080078
0.2,8,2,0.9572012279399627,0.9582538990912556,0.14016030043012626,1.0365374088287354
0.2,9,2,0.9594960723844916,0.9604455284025405,0.1376808790788597,1.2808210849761963
0.2,10,2,0.9598220409790696,0.9598686157577724,0.12793517637330193,1.1432182788848877
0.2,11,2,0.9633059610591813,0.964503321103601,0.13212911446098624,1.2161791324615479
0.2,12,2,0.9624476199033634,0.962458389819995,0.12897277120045203,1.2361435890197754
0.2,13,2,0.963513681340738,0.9635229739075992,0.12838733521452583,1.312016248703003
0.2,14,2,0.9631430233566131,0.9633070489507555,0.12351445037343836,1.4294869899749756
0.2,15,2,0.9623460791665023,0.9626164813327744,0.12992350894250274,1.4103198051452637
0.2,16,2,0.9655566423920212,0.9655857924536027,0.12384194060271389,1.4780347347259521
0.2,17,2,0.9635063500840519,0.964250589997187,0.12849001037175412,1.546104907989502
0.2,18,2,0.9604897812808042,0.9631684475388262,0.12865989057149962,1.8513197898864746
0.2,19,2,0.9642769899800365,0.9642884528607618,0.1250211191921278,1.6835148334503174
0.2,20,2,0.9620147030704227,0.9627906497447317,0.12547174142502882,1.728010892868042
0.2,21,2,0.966008430888166,0.966057621538529,0.12522227210283024,1.760913610458374
0.2,22,2,0.9632035753189583,0.9636225836030805,0.12269702984274387,1.8518664836883545
0.2,23,2,0.9640870922913278,0.9653268794362426,0.12596042950703676,1.9100737571716309
0.2,24,2,0.9630525903987354,0.9653554041095458,0.1255346919458478,1.9303793907165527
0.2,25,2,0.9661843927589587,0.9662640123271492,0.12269909605728604,1.9961190223693848
0.2,26,2,0.9628041449826024,0.962834684965976,0.12608804332069812,2.090839147567749
0.2,27,2,0.9657483303718215,0.9660549866173652,0.12086591949862524,2.327763795852661
0.2,28,2,0.964330923466951,0.9644131327563873,0.12230660601139731,2.217519998550415
0.2,29,2,0.9650166981002724,0.9665676741674207,0.12430814189833593,2.237260580062866
0.2,30,2,0.964437034897189,0.9664814471466028,0.12525666930518814,2.307042121887207
0.2,1,3,0.6741914973297549,0.691959986556649,0.3411338077369779,0.6601192951202393
0.2,2,3,0.9027110324648978,0.9027896189831158,0.1903430129338299,0.6935973167419434
0.2,3,3,0.9472802647272401,0.9477408780844729,0.1536984715927984,0.7771968841552734
0.2,4,3,0.9549147289100756,0.9549164547234159,0.14043803975793515,0.8514242172241211
0.2,5,3,0.9572264494188513,0.9585224710831178,0.13881353759594314,0.8789706230163574
0.2,6,3,0.9554711814881153,0.9557300767989487,0.13672404775943667,1.19374418258667
0.2,7,3,0.9569383873297079,0.9569406379811225,0.13789592748642895,1.0454013347625732
0.2,8,3,0.9644161016423649,0.9644264470656195,0.12910915533409456,1.0633203983306885
0.2,9,3,0.9623823223404272,0.9635397616465987,0.13130058951261814,1.1356093883514404
0.2,10,3,0.9615229840015687,0.961960174567572,0.12846419125824915,1.1775410175323486
0.2,11,3,0.9639461463762893,0.9640022785539757,0.1252304205987877,1.242692470550537
0.2,12,3,0.9646835997508922,0.9646927042335731,0.1256804594220078,1.3069584369659424
0.2,13,3,0.9649907758070505,0.9662049548856219,0.12474830755074773,1.57779860496521
0.2,14,3,0.9630456712468979,0.9630485205313888,0.12453329748821086,1.4447119235992432
0.2,15,3,0.9670516616390259,0.9670605144460493,0.12262281482528489,1.5023283958435059
0.2,16,3,0.9652500551473158,0.9655647282097372,0.12726166136669176,1.600231409072876
0.2,17,3,0.9621622027346081,0.9628411764898328,0.1280469219667273,1.6284046173095703
0.2,18,3,0.9622878584218599,0.9627891176601687,0.12626976817203756,1.6600735187530518
0.2,19,3,0.9640880693724787,0.9643791677091198,0.1248511263749295,1.7345120906829834
0.2,20,3,0.9647890511180894,0.9669195389731646,0.12334430252288014,1.794379472732544
0.2,21,3,0.9620244822980011,0.9626523432904814,0.12564318859096235,2.053452968597412
0.2,22,3,0.9598306674770508,0.9606659971167013,0.12930871518773707,1.971104383468628
0.2,23,3,0.9616402252578767,0.9619788941022523,0.13422551370527847,2.0489888191223145
0.2,24,3,0.9657844978238103,0.9661211223283281,0.12435007288766221,2.0274267196655273
0.2,25,3,0.96423864668071,0.9645692829625933,0.12650087598893517,2.1037306785583496
0.2,26,3,0.9650582922249332,0.9651770644100591,0.1252463396612633,2.1444382667541504
0.2,27,3,0.9636001362261266,0.9660515387434068,0.13093062001037592,2.2515580654144287
0.2,28,3,0.96333573925098,0.9651258296292563,0.12468112791150553,2.2866673469543457
0.2,29,3,0.9672386252256883,0.9672443819231242,0.12218913957972136,2.5418641567230225
0.2,30,3,0.9670451736814297,0.9670596476860609,0.11953359402756714,2.404292583465576
0.25,1,1,0.8356479025606008,0.8359975581523148,0.26783429670843506,0.6011543273925781
0.25,2,1,0.9289953889931449,0.9290537443726913,0.16429139305530235,0.6297347545623779
0.25,3,1,0.9317507515015119,0.9317508305889515,0.15779066953041965,0.7022414207458496
0.25,4,1,0.9470321331805011,0.9470339194235442,0.14834891837368056,0.7452621459960938
0.25,5,1,0.955532674476009,0.9559600743589538,0.1432461951151354,0.7852115631103516
0.25,6,1,0.9559642936978134,0.9559993683365299,0.1399910474059611,0.8563306331634521
0.25,7,1,0.956496357932997,0.9566760079244875,0.13786490248912922,0.9040873050689697
0.25,8,1,0.9553832876779317,0.955571784807426,0.1370716888011575,0.9526968002319336
0.25,9,1,0.9593224811284629,0.9593484359705668,0.1330287356739608,1.2236590385437012
0.25,10,1,0.9599950789008539,0.960006824315662,0.13142887055186148,1.073509693145752
0.25,11,1,0.9590675170361613,0.9592138754471782,0.1318272732523337,1.1234867572784424
0.25,12,1,0.9633000964341627,0.9634246897023545,0.12747589337558018,1.1955485343933105
0.25,13,1,0.9567679402532442,0.9568020304677392,0.13366328576481393,1.2303466796875
0.25,14,1,0.9611935551468961,0.9611938193042121,0.1294448304862322,1.2995009422302246
0.25,15,1,0.9603249694604677,0.9603964280162686,0.1298584020179405,1.3579425811767578
0.25,16,1,0.9601279946923846,0.9603620006728182,0.13088421712475545,1.3871278762817383
0.25,17,1,0.9621734712797051,0.9625912970368155,0.12755363752444715,1.4367895126342773
0.25,18,1,0.9610060404157169,0.9613356797209787,0.1304114926096219,1.6846961975097656
0.25,19,1,0.9629434677972898,0.9636010431168008,0.12477737147443371,1.5792510509490967
0.25,20,1,0.9586112121078998,0.9588072153825153,0.1271569975311191,1.6189005374908447
0.25,21,1,0.9620409244359283,0.9623348620914254,0.1280393628704774,1.6826388835906982
0.25,22,1,0.9629184266869586,0.9630153267298146,0.12505826626530095,1.7181084156036377
0.25,23,1,0.9641987741798544,0.9643330382930081,0.1264526249777204,1.7760074138641357
0.25,24,1,0.9628246940528595,0.963140103073763,0.12743955448056823,1.7914605140686035
0.25,25,1,0.9641296428515151,0.9641361528858013,0.1253218608007118,1.8509654998779297
0.25,26,1,0.9636373153804263,0.963661516808742,0.1250095215434705,1.92161226272583
0.25,27,1,0.9616845509980048,0.9617334333096402,0.1277055587424133,1.9745440483093262
0.25,28,1,0.9617553552998787,0.9622507660885438,0.1266719702059196,2.285382032394409
0.25,29,1,0.9623302406979011,0.962816502655661,0.1291477555145267,2.1221506595611572
0.25,30,1,0.9608416276370922,0.9633522458095032,0.13085047549005885,2.1401009559631348
0.25,1,2,0.4863228844636299,0.5393343736527608,0.3988540572760551,0.6726269721984863
0.25,2,2,0.9352991949040691,0.9356125792668943,0.1655554800851978,0.695807933807373
0.25,3,2,0.9413547881422024,0.9415785238856657,0.15463116212309144,0.7196652889251709
0.25,4,2,0.9461712620542406,0.9462398586810589,0.14914113409159405,0.7862591743469238
0.25,5,2,0.9518951580483457,0.9519178860632115,0.1390569043445403,0.8819108009338379
0.25,6,2,0.9530855797646154,0.953085580941991,0.1415989792698129,0.9507946968078613
0.25,7,2,0.9577320987215229,0.957989196360216,0.13774766504247785,1.2535603046417236
0.25,8,2,0.9607838138417526,0.9608711784783802,0.13056885777142763,1.0639424324035645
0.25,9,2,0.9603408846545771,0.9603927464929731,0.13062496785858915,1.1156089305877686
0.25,10,2,0.9601736326157464,0.9603125726246959,0.13174964083164026,1.134065866470337
0.25,11,2,0.9591348891800854,0.9598033279828058,0.13178741014888223,1.178365707397461
0.25,12,2,0.9630594930806906,0.963131826428371,0.12716492966769444,1.2405242919921875
0.25,13,2,0.9602328200048926,0.9603486480390315,0.12963453143885378,1.3041846752166748
0.25,14,2,0.9609160579492751,0.9609652044529293,0.12767796881106924,1.3950939178466797
0.25,15,2,0.9616662168419281,0.9628665125220681,0.13438334885949854,1.4404397010803223
0.25,16,2,0.9602549748759934,0.9602908650443545,0.1279450167791299,1.7019150257110596
0.25,17,2,0.9626177776550694,0.9626282822879022,0.1255281097454591,1.5616095066070557
0.25,18,2,0.9643857701411246,0.9643883350266608,0.12467080639488287,1.614837646484375
0.25,19,2,0.9626721847764733,0.9627369607237969,0.12833977317316597,1.6447770595550537
0.25,20,2,0.9633460613793757,0.9633469795319978,0.12443208860476092,1.6882424354553223
0.25,21,2,0.9632673802164453,0.9632675918301475,0.12302141771816229,1.7829415798187256
0.25,22,2,0.9639910838245069,0.9642406920878067,0.12530231321883015,1.7796292304992676
0.25,23,2,0.9637668388716178,0.9638655446066363,0.1247422029253885,1.8830690383911133
0.25,24,2,0.9623424208730027,0.9628714470063636,0.1252106379567906,1.9355247020721436
0.25,25,2,0.964037425750647,0.9641104016892234,0.1262621447420063,2.2401654720306396
0.25,26,2,0.9640702143607414,0.9640733985225424,0.12397709202051972,2.064560890197754
0.25,27,2,0.9640616716317164,0.9640619805030545,0.12479114302240907,2.112943172454834
0.25,28,2,0.9598590916782502,0.9618364102873997,0.12897444695730623,2.1534461975097656
0.25,29,2,0.9632947943661752,0.9641554617997223,0.12829212457809144,2.2207069396972656
0.25,30,2,0.962888472357698,0.9630825699500336,0.12445791090599101,2.2713308334350586
0.25,1,3,0.8088258996686221,0.808837756737357,0.27235144122346727,0.659766674041748
0.25,2,3,0.9064833327546213,0.9073213430315809,0.19606123857911772,0.7202088832855225
0.25,3,3,0.942917443473931,0.9429194472843446,0.1477852295149523,0.7831931114196777
0.25,4,3,0.9511133763192636,0.9511730073567854,0.1435929113172258,1.0628292560577393
0.25,5,3,0.9571772236728104,0.9575922890096059,0.1378883507296353,0.8978085517883301
0.25,6,3,0.9524839208325233,0.9529862062232513,0.1417261987769103,0.9463438987731934
0.25,7,3,0.9529963376432443,0.9554716755605617,0.14820042243173234,1.010152816772461
0.25,8,3,0.9565128904122363,0.9568518903540464,0.13630760214210436,1.0447564125061035
0.25,9,3,0.9596015893225898,0.9600294790027625,0.13525393884288794,1.1467697620391846
0.25,10,3,0.9572393127867105,0.9581964236587259,0.13380998081574225,1.18943452835083
0.25,11,3,0.9570156491682533,0.9581592544653872,0.13311835728267227,1.4945173263549805
0.25,12,3,0.9615724486159153,0.9615788296102084,0.13037870793478828,1.3278439044952393
0.25,13,3,0.9606045225073313,0.9610508908831397,0.12988516692704086,1.3694138526916504
0.25,14,3,0.9599751141411969,0.9603619454845725,0.12908537212346227,1.4380052089691162
0.25,15,3,0.9585820579575847,0.9599728325235414,0.13239839722610688,1.5326054096221924
0.25,16,3,0.9611564985868766,0.9611792028047869,0.12742094160539458,1.5598385334014893
0.25,17,3,0.9625997788134509,0.9627629653145517,0.13040309968959796,1.5850095748901367
0.25,18,3,0.9607417796998345,0.9608130382148098,0.1264459195400186,1.6719505786895752
0.25,19,3,0.9623503127743916,0.9626807650761431,0.1276372844236363,1.961552381515503
0.25,20,3,0.9629974192748761,0.9639641226427668,0.1296661097194662,1.8136506080627441
0.25,21,3,0.9636321524742827,0.9643086889898462,0.12496967803777055,1.904625415802002
0.25,22,3,0.9626520477422266,0.9627579219330596,0.12619770312388157,1.9357984066009521
0.25,23,3,0.9632411877639946,0.9636838532065248,0.12620220929986176,2.0173418521881104
0.25,24,3,0.9598366830551439,0.9617614867992998,0.1279069470688434,2.021993637084961
0.25,25,3,0.9307697462189782,0.9351352408671749,0.17734896315930668,2.080838441848755
0.25,26,3,0.96166405701299,0.9624981687334144,0.1235829579218805,2.1608316898345947
0.25,27,3,0.9661076448005097,0.9661164859235399,0.12164997235753303,2.395317792892456
0.25,28,3,0.9643644048952773,0.9644571551482768,0.1245922390371134,2.257089138031006
0.25,29,3,0.9604427532026318,0.9604616031873218,0.12602185247516692,2.309069871902466
0.25,30,3,0.9639984708873733,0.9642202223296891,0.12710855833699983,2.378218412399292
0.3,1,1,0.8063773612460176,0.8064902929628582,0.2909622029390219,0.5981950759887695
0.3,2,1,0.8984055372519476,0.8990824692045335,0.19095476961578378,0.6293649673461914
0.3,3,1,0.9465076208284685,0.9465170439663272,0.1500057347527477,0.705390453338623
0.3,4,1,0.9467756479122625,0.9472044962852036,0.15167298085417616,0.7416806221008301
0.3,5,1,0.948737546753516,0.9487561289301584,0.14748318469192823,0.8013100624084473
0.3,6,1,0.9546738053295789,0.9549780909220127,0.14152014389994738,1.058762550354004
0.3,7,1,0.9609835721341793,0.9611840544752612,0.13096573198027178,0.9076828956604004
0.3,8,1,0.9582664560956243,0.9586488672522341,0.13715972261551806,0.9766545295715332
0.3,9,1,0.9584199103502762,0.9585159102550936,0.13460925044039215,0.9979748725891113
0.3,10,1,0.960112322860592,0.960409235625665,0.13077421337871462,1.0857596397399902
0.3,11,1,0.9587808775469684,0.9587810469396633,0.13338467530535153,1.1097583770751953
0.3,12,1,0.9618332436175816,0.96191052239935,0.1299689751704749,1.1934075355529785
0.3,13,1,0.9619859013938475,0.9620047499412836,0.13072713976861203,1.1969728469848633
0.3,14,1,0.9620089495523749,0.9622094817961467,0.1311993706198427,1.2741379737854004
0.3,15,1,0.9599568812242161,0.9612009089520803,0.13589749499832585,1.3243956565856934
0.3,16,1,0.9626677011502781,0.9627519090369377,0.1267010847609715,1.6219696998596191
0.3,17,1,0.9628518436995377,0.9630347429468789,0.12810726083988483,1.4260025024414062
0.3,18,1,0.9627777149357454,0.9629703641070992,0.1260598479015933,1.4929585456848145
0.3,19,1,0.9631418107594971,0.9631430242610778,0.12799642525104074,1.5544099807739258
0.3,20,1,0.9632036955381083,0.9634174929904139,0.12627947108089546,1.5956220626831055
0.3,21,1,0.9635040684164712,0.9635534456008611,0.12599798189027636,1.638404369354248
0.3,22,1,0.9654481778652158,0.9654663466338627,0.1237987728281296,1.7016942501068115
0.3,23,1,0.9629600441146878,0.9630484478946346,0.12766266543566102,1.740983009338379
0.3,24,1,0.9641779095841385,0.964227081807013,0.1257049980559734,1.8766438961029053
0.3,25,1,0.96458402210244,0.9646869511360069,0.12503477260723048,2.044477939605713
0.3,26,1,0.9628263549677469,0.9634202909830288,0.12635879766846683,1.9208300113677979
0.3,27,1,0.9625340917150133,0.9626666741653884,0.12816732419128476,1.9980437755584717
0.3,28,1,0.9648666379918178,0.9653213994666823,0.12286993206860337,2.066127061843872
0.3,29,1,0.9633342150416437,0.9640735247235528,0.12769286733475216,2.0893542766571045
0.3,30,1,0.9631026991677248,0.9638792953710494,0.12348540729275283,2.1282989978790283
0.3,1,2,0.7589380356870152,0.7650443563122721,0.3135855970718337,0.634676456451416
0.3,2,2,0.9185250085199904,0.9202301634707591,0.18024017017234842,0.6690230369567871
0.3,3,2,0.9384226034809486,0.9409622581216226,0.15608468828542,0.7349388599395752
0.3,4,2,0.9464694439662698,0.9464778529491605,0.15009143351049434,0.776695728302002
0.3,5,2,0.9530732547687819,0.9530739551908224,0.14260784960802994,1.0454065799713135
0.3,6,2,0.9569395237979198,0.9570898509234016,0.13680707645706786,0.9027135372161865
0.3,7,2,0.9582502539263786,0.9582503003559221,0.13540924373390315,0.9649221897125244
0.3,8,2,0.958149808076836,0.9581729243208408,0.1337052781765033,1.0244884490966797
0.3,9,2,0.9603801612628518,0.96072889545702,0.13076727766519036,1.1014714241027832
0.3,10,2,0.9601851893556105,0.9605167078632593,0.13050361411138747,1.1638314723968506
0.3,11,2,0.9593514160114869,0.9595588961179156,0.13040144111756316,1.1671373844146729
0.3,12,2,0.9631752417012059,0.9635390238746764,0.12801423340177495,1.24839186668396
0.3,13,2,0.9628234797497192,0.9628355851161114,0.12729671752625643,1.2879939079284668
0.3,14,2,0.961305875970136,0.9617666908193849,0.13104798384566219,1.591385841369629
0.3,15,2,0.9637935847496395,0.9637962631612974,0.12485650305398707,1.394038200378418
0.3,16,2,0.9637652504295003,0.9640309992760265,0.12553185944071582,1.4658541679382324
0.3,17,2,0.9639503925974205,0.9655581631629984,0.13047134263731514,1.5386872291564941
0.3,18,2,0.9644056472170863,0.9644097364843685,0.12545497028833313,1.5977873802185059
0.3,19,2,0.9657189515606426,0.9657679089670272,0.12252125321082706,1.6430854797363281
0.3,20,2,0.9652725346471352,0.9652813851043639,0.12414192670744242,1.7035558223724365
0.3,21,2,0.9629164094380642,0.9632398486135997,0.1283964334443505,1.7261433601379395
0.3,22,2,0.9636498384093909,0.9636640115725355,0.12595688924988943,1.7625577449798584
0.3,23,2,0.9621522029355567,0.9621973237185383,0.12740583850983633,2.081188440322876
0.3,24,2,0.9643725287497966,0.964465962189694,0.12468634410824476,1.920253038406372
0.3,25,2,0.9647820778236167,0.9653079065129389,0.12364895891122935,1.9555907249450684
0.3,26,2,0.9635631690531806,0.9643833831129687,0.1234361327689122,1.9933853149414062
0.3,27,2,0.9636638677629001,0.9637817444394754,0.12464618533167893,2.0720906257629395
0.3,28,2,0.965835005781464,0.9659307236471488,0.12167336670130216,2.1989147663116455
0.3,29,2,0.9645554543838966,0.9657004766839202,0.12201178009709054,2.154367446899414
0.3,30,2,0.9647238074384615,0.9647514737066059,0.12283265567362822,2.264615535736084
0.3,1,3,0.8558727939025863,0.8578883237826371,0.23418435363319262,0.8852493762969971
0.3,2,3,0.9198493905111943,0.9205788488892156,0.17996804675897815,0.7398152351379395
0.3,3,3,0.9495624655162838,0.9504059024665928,0.14953122738468355,0.8144450187683105
0.3,4,3,0.9460529339625302,0.9466438459224737,0.1521977093155071,0.8482913970947266
0.3,5,3,0.957604722088878,0.9585390395420885,0.13619765445392518,0.9707217216491699
0.3,6,3,0.950922916557666,0.9510475508135471,0.14367856713882468,0.9425106048583984
0.3,7,3,0.9590607680648432,0.9592330294106935,0.13552954398206032,0.9902005195617676
0.3,8,3,0.9594196910838649,0.9595063732130557,0.1349497213726762,1.048551082611084
0.3,9,3,0.9605802765222615,0.960832293017198,0.13111656176060973,1.1116743087768555
0.3,10,3,0.9597651907599976,0.9605319227902696,0.13553058492544484,1.392303228378296
0.3,11,3,0.9602806006357233,0.9602925153654532,0.13163756721983252,1.2469265460968018
0.3,12,3,0.9608148052897234,0.9619920723968809,0.13362985938053695,1.3025200366973877
0.3,13,3,0.9622255680864249,0.962236085255468,0.127686537561132,1.3708651065826416
0.3,14,3,0.9618036815331787,0.9626192959891833,0.12800316077913965,1.3993282318115234
0.3,15,3,0.964274836541239,0.9643437262877604,0.12404283393363144,1.479586124420166
0.3,16,3,0.9646153669127079,0.9646245284692749,0.12529640242503678,1.5222878456115723
0.3,17,3,0.9622986093687754,0.9631167649799,0.12872207965716403,1.8164875507354736
0.3,18,3,0.9622022412577109,0.9622048703292211,0.12576582037290868,1.707526445388794
0.3,19,3,0.9630287706422552,0.9630534746749211,0.1238144786356527,1.690253734588623
0.3,20,3,0.96320060464848,0.9633944640543048,0.1252373688903666,1.761035680770874
0.3,21,3,0.9616965800909023,0.9623883010375519,0.12742529732495295,1.83512282371521
0.3,22,3,0.966282009251733,0.9663622295435081,0.12371836409309031,1.9032413959503174
0.3,23,3,0.9606602263438901,0.9631704984921612,0.13144134853125128,1.924253225326538
0.3,24,3,0.9634482515208221,0.9634501784342344,0.12618110244141834,1.9702305793762207
0.3,25,3,0.9648658813507555,0.9651497035129215,0.12232826052130197,2.050908088684082
0.3,26,3,0.9650342833412014,0.9652296360446806,0.12433396190211557,2.348468542098999
0.3,27,3,0.9658036515181762,0.9658061148200424,0.1216904300402086,2.232952117919922
0.3,28,3,0.9652109128266535,0.9652919761779374,0.12296185935639145,2.263056516647339
0.3,29,3,0.9616172290990299,0.9634501229691649,0.12500909789977488,2.349898338317871
0.3,30,3,0.9627649677294972,0.9627770552204278,0.12444260809920779,2.3531250953674316
0.35000000000000003,1,1,0.8005966815593379,0.8005968343697103,0.2818273627148578,0.5887277126312256
0.35000000000000003,2,1,0.852829249127247,0.852862730634183,0.25351668685927453,0.6189043521881104
0.35000000000000003,3,1,0.9367725067300818,0.9368598309310732,0.15877289503321504,0.6966838836669922
0.35000000000000003,4,1,0.9518952070828224,0.9530333201077416,0.15030110325342727,0.9506728649139404
0.35000000000000003,5,1,0.9538141460734799,0.9538148253192879,0.13881854349186784,0.8125796318054199
0.35000000000000003,6,1,0.955610843695726,0.9568948878730672,0.14453875111330963,0.8773000240325928
0.35000000000000003,7,1,0.9574182772716799,0.957542835390727,0.1364660470930475,0.89444899559021
0.35000000000000003,8,1,0.9550263011752042,0.9555187891829179,0.1436240963208345,0.947606086730957
0.35000000000000003,9,1,0.9609398432153939,0.9609736945541962,0.13282956612840643,1.0209755897521973
0.35000000000000003,10,1,0.9610535687771764,0.9612319813190481,0.13194124214787836,1.0590448379516602
0.35000000000000003,11,1,0.9604971432032084,0.9607916730734877,0.13194872979655722,1.102262258529663
0.35000000000000003,12,1,0.9616904186534267,0.9619872312284468,0.13023868856160364,1.1758453845977783
0.35000000000000003,13,1,0.9632191319158625,0.9632277040769606,0.12761494805115087,1.1952452659606934
0.35000000000000003,14,1,0.9587507919523652,0.9607698296090176,0.13818278578505555,1.4901466369628906
0.35000000000000003,15,1,0.963643694766654,0.9638313252438854,0.1291336494177299,1.340803623199463
