test_size,nbnn_train,epochs,nbnn_test,r2,evs,mae,mse,time
0.05,1,1,1,0.14484748099447753,0.14523880718015858,0.5100147784356238,0.7907263784209524,1.4129550457000732
0.05,1,1,2,0.3607595568454611,0.36103428406255444,0.4916212886434091,0.5910808532068756,1.4129550457000732
0.05,1,1,3,0.42032315530814957,0.4215123310962111,0.4882408946724832,0.5360047031033907,1.4129550457000732
0.05,1,1,4,0.43802203803911166,0.43905447911359186,0.49640982498548725,0.5196392324617023,1.4129550457000732
0.05,1,1,5,0.4247974250042018,0.4253278052851236,0.5061329051787126,0.5318675193914696,1.4129550457000732
0.05,1,1,6,0.4336407785798032,0.4338531666660044,0.5071522548828578,0.5236904132138918,1.4129550457000732
0.05,1,1,7,0.41623253809972627,0.41632106364450006,0.5182643825500217,0.5397871382349442,1.4129550457000732
0.05,1,1,8,0.40373734180473575,0.40373826169001004,0.5280859964428161,0.5513409617861942,1.4129550457000732
0.05,1,1,9,0.3836479259089097,0.3836482096488766,0.540611135743456,0.5699168657598761,1.4129550457000732
0.05,1,1,10,0.378153671471708,0.37816795131898684,0.5469518011698123,0.5749971898151733,1.4129550457000732
0.05,1,6,1,0.16222288364431092,0.16224412890665818,0.4973421411458069,0.7746600172683403,0.9588572978973389
0.05,1,6,2,0.3728376985338302,0.3737278802730013,0.4842301126048366,0.5799126638803614,0.9588572978973389
0.05,1,6,3,0.4271026559086425,0.42936164418498035,0.47778730657090956,0.5297359617523572,0.9588572978973389
0.05,1,6,4,0.44209046619330306,0.4441809735683018,0.48826311137015543,0.5158773146882848,0.9588572978973389
0.05,1,6,5,0.42857509209562716,0.42987564956396673,0.5014603124683067,0.5283744570994277,0.9588572978973389
0.05,1,6,6,0.43716462365942077,0.4379521728705167,0.5046779102203066,0.5204320502950023,0.9588572978973389
0.05,1,6,7,0.41743219618861815,0.4179787303063426,0.51629708934882,0.538677860913191,0.9588572978973389
0.05,1,6,8,0.40696510053436896,0.40718863890604284,0.5261915758205286,0.5483563784352996,0.9588572978973389
0.05,1,6,9,0.389599338643734,0.3898019599771638,0.5376444420376763,0.5644138251516715,0.9588572978973389
0.05,1,6,10,0.38392880072255475,0.38402137984576257,0.5432012014740047,0.5696571517097538,0.9588572978973389
0.05,1,11,1,0.17075150096169822,0.1723344472918047,0.49946471795979475,0.7667739355058047,1.513742446899414
0.05,1,11,2,0.3897131612595952,0.3897486934634645,0.48151438178373895,0.5643085777919058,1.513742446899414
0.05,1,11,3,0.4498279331876721,0.4500220138985287,0.4743402095912178,0.5087227789550285,1.513742446899414
0.05,1,11,4,0.4626298775007712,0.46279300151231484,0.48240903861670614,0.4968853174046426,1.513742446899414
0.05,1,11,5,0.451222045717805,0.4512428548123347,0.4949590592272652,0.5074336971508315,1.513742446899414
0.05,1,11,6,0.4607616274713837,0.46077533811774063,0.4992630809115332,0.49861281577118005,1.513742446899414
0.05,1,11,7,0.44399154839822363,0.444055089332717,0.5087452636961438,0.5141194576819983,1.513742446899414
0.05,1,11,8,0.43436579900887207,0.43461928672588934,0.5179022056206573,0.5230200149335645,1.513742446899414
0.05,1,11,9,0.41818279521740664,0.418460481957028,0.5282496009031054,0.5379838110934344,1.513742446899414
0.05,1,11,10,0.4157215377575305,0.41614527737743146,0.5338556805925025,0.5402596404389092,1.513742446899414
0.05,1,16,1,0.19667499712490644,0.19679029660187686,0.5053449649000455,0.7428034837073569,2.0997676849365234
0.05,1,16,2,0.3975603456418956,0.3993513073684418,0.48487150573932364,0.5570525906439829,2.0997676849365234
0.05,1,16,3,0.45512973161772785,0.4589514587636011,0.47402520716464824,0.5038204115076506,2.0997676849365234
0.05,1,16,4,0.4713549981948828,0.47524347461178484,0.4775934312661305,0.4888175365884628,2.0997676849365234
0.05,1,16,5,0.46178927328952746,0.464998849920614,0.4883915867735468,0.4976625915269421,2.0997676849365234
0.05,1,16,6,0.4704652308335612,0.4729907061270371,0.48941971538542856,0.48964026996948967,2.0997676849365234
