fake,index_size,pc_dims,k,pc_ret,indexing,retrieval
1,20000,0.5,1,25000,0.0357365608215332,0.016857624053955078
1,20000,0.5,1,30000,0.0357365608215332,0.02146148681640625
1,25000,0.5,1,5000,0.04495072364807129,0.0040361881256103516
1,25000,0.5,1,10000,0.04495072364807129,0.006328582763671875
1,25000,0.5,1,15000,0.04495072364807129,0.010062932968139648
1,25000,0.5,1,20000,0.04495072364807129,0.013297557830810547
1,25000,0.5,1,25000,0.04495072364807129,0.018808364868164062
1,25000,0.5,1,30000,0.04495072364807129,0.021227359771728516
1,30000,0.5,1,5000,0.08532476425170898,0.0031554698944091797
1,30000,0.5,1,10000,0.08532476425170898,0.005907773971557617
1,30000,0.5,1,15000,0.08532476425170898,0.008647441864013672
1,30000,0.5,1,20000,0.08532476425170898,0.013336658477783203
1,30000,0.5,1,25000,0.08532476425170898,0.016367435455322266
1,30000,0.5,1,30000,0.08532476425170898,0.021260738372802734
1,35000,0.5,1,5000,0.10457277297973633,0.0033311843872070312
1,35000,0.5,1,10000,0.10457277297973633,0.0065076351165771484
1,35000,0.5,1,15000,0.10457277297973633,0.00909113883972168
1,35000,0.5,1,20000,0.10457277297973633,0.013993501663208008
1,35000,0.5,1,25000,0.10457277297973633,0.01647806167602539
1,35000,0.5,1,30000,0.10457277297973633,0.01920485496520996
1,40000,0.5,1,5000,0.10633373260498047,0.0035881996154785156
1,40000,0.5,1,10000,0.10633373260498047,0.006087541580200195
1,40000,0.5,1,15000,0.10633373260498047,0.008596181869506836
1,40000,0.5,1,20000,0.10633373260498047,0.011991024017333984
1,40000,0.5,1,25000,0.10633373260498047,0.015375852584838867
1,40000,0.5,1,30000,0.10633373260498047,0.02144026756286621
1,45000,0.5,1,5000,0.0910036563873291,0.0038309097290039062
1,45000,0.5,1,10000,0.0910036563873291,0.00652003288269043
1,45000,0.5,1,15000,0.0910036563873291,0.009922027587890625
1,45000,0.5,1,20000,0.0910036563873291,0.01320791244506836
1,45000,0.5,1,25000,0.0910036563873291,0.02225971221923828
1,45000,0.5,1,30000,0.0910036563873291,0.021242141723632812
1,50000,0.5,1,5000,0.1119835376739502,0.0036766529083251953
1,50000,0.5,1,10000,0.1119835376739502,0.006644010543823242
1,50000,0.5,1,15000,0.1119835376739502,0.00978851318359375
1,50000,0.5,1,20000,0.1119835376739502,0.01310873031616211
1,50000,0.5,1,25000,0.1119835376739502,0.019169330596923828
1,50000,0.5,1,30000,0.1119835376739502,0.020574092864990234
1,5000,0.75,1,5000,0.012810707092285156,0.0059816837310791016
1,5000,0.75,1,10000,0.012810707092285156,0.010161638259887695
1,5000,0.75,1,15000,0.012810707092285156,0.015596389770507812
1,5000,0.75,1,20000,0.012810707092285156,0.020021915435791016
1,5000,0.75,1,25000,0.012810707092285156,0.02662801742553711
1,5000,0.75,1,30000,0.012810707092285156,0.03562521934509277
1,10000,0.75,1,5000,0.030775070190429688,0.0062999725341796875
1,10000,0.75,1,10000,0.030775070190429688,0.010352373123168945
1,10000,0.75,1,15000,0.030775070190429688,0.014945268630981445
1,10000,0.75,1,20000,0.030775070190429688,0.02023482322692871
1,10000,0.75,1,25000,0.030775070190429688,0.025051116943359375
1,10000,0.75,1,30000,0.030775070190429688,0.03065800666809082
1,15000,0.75,1,5000,0.044919490814208984,0.00607609748840332
1,15000,0.75,1,10000,0.044919490814208984,0.009526491165161133
1,15000,0.75,1,15000,0.044919490814208984,0.016648530960083008
1,15000,0.75,1,20000,0.044919490814208984,0.022205352783203125
1,15000,0.75,1,25000,0.044919490814208984,0.02751445770263672
1,15000,0.75,1,30000,0.044919490814208984,0.036824941635131836
1,20000,0.75,1,5000,0.051761627197265625,0.005298137664794922
1,20000,0.75,1,10000,0.051761627197265625,0.00974726676940918
1,20000,0.75,1,15000,0.051761627197265625,0.014152288436889648
1,20000,0.75,1,20000,0.051761627197265625,0.01976299285888672
1,20000,0.75,1,25000,0.051761627197265625,0.026204586029052734
1,20000,0.75,1,30000,0.051761627197265625,0.03556680679321289
1,25000,0.75,1,5000,0.06255912780761719,0.005311489105224609
1,25000,0.75,1,10000,0.06255912780761719,0.010514974594116211
1,25000,0.75,1,15000,0.06255912780761719,0.015964031219482422
1,25000,0.75,1,20000,0.06255912780761719,0.02007746696472168
1,25000,0.75,1,25000,0.06255912780761719,0.024809837341308594
1,25000,0.75,1,30000,0.06255912780761719,0.030193805694580078
1,30000,0.75,1,5000,0.09386897087097168,0.0061321258544921875
1,30000,0.75,1,10000,0.09386897087097168,0.01224660873413086
1,30000,0.75,1,15000,0.09386897087097168,0.016308069229125977
1,30000,0.75,1,20000,0.09386897087097168,0.025383472442626953
1,30000,0.75,1,25000,0.09386897087097168,0.027238130569458008
1,30000,0.75,1,30000,0.09386897087097168,0.03619122505187988
1,35000,0.75,1,5000,0.10927152633666992,0.004903078079223633
1,35000,0.75,1,10000,0.10927152633666992,0.012160062789916992
1,35000,0.75,1,15000,0.10927152633666992,0.016390085220336914
1,35000,0.75,1,20000,0.10927152633666992,0.02489948272705078
1,35000,0.75,1,25000,0.10927152633666992,0.027249813079833984
1,35000,0.75,1,30000,0.10927152633666992,0.03635430335998535
1,40000,0.75,1,5000,0.1246037483215332,0.0053064823150634766
1,40000,0.75,1,10000,0.1246037483215332,0.012191295623779297
1,40000,0.75,1,15000,0.1246037483215332,0.016060590744018555
1,40000,0.75,1,20000,0.1246037483215332,0.02130413055419922
1,40000,0.75,1,25000,0.1246037483215332,0.030134201049804688
1,40000,0.75,1,30000,0.1246037483215332,0.03551316261291504
1,45000,0.75,1,5000,0.1409006118774414,0.0051708221435546875
1,45000,0.75,1,10000,0.1409006118774414,0.009653806686401367
1,45000,0.75,1,15000,0.1409006118774414,0.018803834915161133
1,45000,0.75,1,20000,0.1409006118774414,0.022148847579956055
1,45000,0.75,1,25000,0.1409006118774414,0.03085017204284668
1,45000,0.75,1,30000,0.1409006118774414,0.036337852478027344
1,50000,0.75,1,5000,0.1528177261352539,0.005044460296630859
1,50000,0.75,1,10000,0.1528177261352539,0.009986162185668945
1,50000,0.75,1,15000,0.1528177261352539,0.014718770980834961
1,50000,0.75,1,20000,0.1528177261352539,0.023703336715698242
1,50000,0.75,1,25000,0.1528177261352539,0.025516271591186523
1,50000,0.75,1,30000,0.1528177261352539,0.04093432426452637
1,5000,1.0,1,5000,0.016747236251831055,0.007222175598144531
1,5000,1.0,1,10000,0.016747236251831055,0.013244152069091797
1,5000,1.0,1,15000,0.016747236251831055,0.022789955139160156
1,5000,1.0,1,20000,0.016747236251831055,0.029254674911499023
1,5000,1.0,1,25000,0.016747236251831055,0.040250301361083984
1,5000,1.0,1,30000,0.016747236251831055,0.04853034019470215
1,10000,1.0,1,5000,0.03934955596923828,0.007824420928955078
1,10000,1.0,1,10000,0.03934955596923828,0.016945838928222656
1,10000,1.0,1,15000,0.03934955596923828,0.022191286087036133
1,10000,1.0,1,20000,0.03934955596923828,0.03350257873535156
1,10000,1.0,1,25000,0.03934955596923828,0.040337562561035156
1,10000,1.0,1,30000,0.03934955596923828,0.049138545989990234
1,15000,1.0,1,5000,0.05032992362976074,0.00729823112487793
1,15000,1.0,1,10000,0.05032992362976074,0.01379537582397461
1,15000,1.0,1,15000,0.05032992362976074,0.020740270614624023
1,15000,1.0,1,20000,0.05032992362976074,0.03479623794555664
1,15000,1.0,1,25000,0.05032992362976074,0.04591012001037598
1,15000,1.0,1,30000,0.05032992362976074,0.05585789680480957
1,20000,1.0,1,5000,0.07380151748657227,0.006937980651855469
1,20000,1.0,1,10000,0.07380151748657227,0.014159202575683594
1,20000,1.0,1,15000,0.07380151748657227,0.01973581314086914
1,20000,1.0,1,20000,0.07380151748657227,0.03105759620666504
1,20000,1.0,1,25000,0.07380151748657227,0.04941153526306152
1,20000,1.0,1,30000,0.07380151748657227,0.05787086486816406
1,25000,1.0,1,5000,0.08640432357788086,0.006711483001708984
1,25000,1.0,1,10000,0.08640432357788086,0.013580799102783203
1,25000,1.0,1,15000,0.08640432357788086,0.021496057510375977
1,25000,1.0,1,20000,0.08640432357788086,0.03506278991699219
1,25000,1.0,1,25000,0.08640432357788086,0.04605674743652344
1,25000,1.0,1,30000,0.08640432357788086,0.05685091018676758
1,30000,1.0,1,5000,0.11630725860595703,0.006568431854248047
1,30000,1.0,1,10000,0.11630725860595703,0.01428675651550293
1,30000,1.0,1,15000,0.11630725860595703,0.02304244041442871
1,30000,1.0,1,20000,0.11630725860595703,0.03436422348022461
1,30000,1.0,1,25000,0.11630725860595703,0.046202659606933594
1,30000,1.0,1,30000,0.11630725860595703,0.05674314498901367
1,35000,1.0,1,5000,0.11298370361328125,0.0068225860595703125
1,35000,1.0,1,10000,0.11298370361328125,0.013147354125976562
1,35000,1.0,1,15000,0.11298370361328125,0.02229022979736328
1,35000,1.0,1,20000,0.11298370361328125,0.03403520584106445
1,35000,1.0,1,25000,0.11298370361328125,0.045470476150512695
1,35000,1.0,1,30000,0.11298370361328125,0.05642843246459961
1,40000,1.0,1,5000,0.14928507804870605,0.0065081119537353516
1,40000,1.0,1,10000,0.14928507804870605,0.013238668441772461
1,40000,1.0,1,15000,0.14928507804870605,0.019220590591430664
1,40000,1.0,1,20000,0.14928507804870605,0.032274723052978516
1,40000,1.0,1,25000,0.14928507804870605,0.045853614807128906
1,40000,1.0,1,30000,0.14928507804870605,0.056113243103027344
1,45000,1.0,1,5000,0.17278194427490234,0.006668567657470703
1,45000,1.0,1,10000,0.17278194427490234,0.015064477920532227
1,45000,1.0,1,15000,0.17278194427490234,0.02387380599975586
1,45000,1.0,1,20000,0.17278194427490234,0.030199289321899414
1,45000,1.0,1,25000,0.17278194427490234,0.04872417449951172
1,45000,1.0,1,30000,0.17278194427490234,0.05718064308166504
1,50000,1.0,1,5000,0.18963027000427246,0.006688594818115234
1,50000,1.0,1,10000,0.18963027000427246,0.01584148406982422
1,50000,1.0,1,15000,0.18963027000427246,0.02177286148071289
1,50000,1.0,1,20000,0.18963027000427246,0.030194759368896484
1,50000,1.0,1,25000,0.18963027000427246,0.04900836944580078
1,50000,1.0,1,30000,0.18963027000427246,0.057732343673706055
1,5000,0.25,11,5000,0.01492929458618164,0.0017130374908447266
1,5000,0.25,11,10000,0.01492929458618164,0.0033545494079589844
1,5000,0.25,11,15000,0.01492929458618164,0.005357503890991211
1,5000,0.25,11,20000,0.01492929458618164,0.005568504333496094
1,5000,0.25,11,25000,0.01492929458618164,0.006712675094604492
1,5000,0.25,11,30000,0.01492929458618164,0.008251190185546875
1,10000,0.25,11,5000,0.031123876571655273,0.002382516860961914
1,10000,0.25,11,10000,0.031123876571655273,0.0037069320678710938
1,10000,0.25,11,15000,0.031123876571655273,0.0045318603515625
1,10000,0.25,11,20000,0.031123876571655273,0.0057735443115234375
1,10000,0.25,11,25000,0.031123876571655273,0.0077855587005615234
1,10000,0.25,11,30000,0.031123876571655273,0.009282588958740234
1,15000,0.25,11,5000,0.08384275436401367,0.0018739700317382812
1,15000,0.25,11,10000,0.08384275436401367,0.0032219886779785156
1,15000,0.25,11,15000,0.08384275436401367,0.003841400146484375
1,15000,0.25,11,20000,0.08384275436401367,0.005146026611328125
1,15000,0.25,11,25000,0.08384275436401367,0.006326436996459961
1,15000,0.25,11,30000,0.08384275436401367,0.007605552673339844
1,20000,0.25,11,5000,0.05069112777709961,0.0018908977508544922
1,20000,0.25,11,10000,0.05069112777709961,0.002952098846435547
1,20000,0.25,11,15000,0.05069112777709961,0.004453897476196289
1,20000,0.25,11,20000,0.05069112777709961,0.0060803890228271484
1,20000,0.25,11,25000,0.05069112777709961,0.0077283382415771484
1,20000,0.25,11,30000,0.05069112777709961,0.009301900863647461
1,25000,0.25,11,5000,0.06148529052734375,0.0015888214111328125
1,25000,0.25,11,10000,0.06148529052734375,0.002857208251953125
1,25000,0.25,11,15000,0.06148529052734375,0.004624605178833008
1,25000,0.25,11,20000,0.06148529052734375,0.0061342716217041016
1,25000,0.25,11,25000,0.06148529052734375,0.007103443145751953
1,25000,0.25,11,30000,0.06148529052734375,0.008371353149414062
1,30000,0.25,11,5000,0.05407142639160156,0.0017769336700439453
1,30000,0.25,11,10000,0.05407142639160156,0.0031423568725585938
1,30000,0.25,11,15000,0.05407142639160156,0.004204750061035156
1,30000,0.25,11,20000,0.05407142639160156,0.006613731384277344
1,30000,0.25,11,25000,0.05407142639160156,0.007238626480102539
1,30000,0.25,11,30000,0.05407142639160156,0.00957036018371582
1,35000,0.25,11,5000,0.2336580753326416,0.0009164810180664062
1,35000,0.25,11,10000,0.2336580753326416,0.0019104480743408203
1,35000,0.25,11,15000,0.2336580753326416,0.0023643970489501953
1,35000,0.25,11,20000,0.2336580753326416,0.003548860549926758
1,35000,0.25,11,25000,0.2336580753326416,0.004483222961425781
1,35000,0.25,11,30000,0.2336580753326416,0.0054547786712646484
1,40000,0.25,11,5000,0.11750364303588867,0.0009183883666992188
1,40000,0.25,11,10000,0.11750364303588867,0.0015592575073242188
1,40000,0.25,11,15000,0.11750364303588867,0.002589702606201172
1,40000,0.25,11,20000,0.11750364303588867,0.003427267074584961
1,40000,0.25,11,25000,0.11750364303588867,0.004128694534301758
1,40000,0.25,11,30000,0.11750364303588867,0.004759073257446289
1,45000,0.25,11,5000,0.10856127738952637,0.0015401840209960938
1,45000,0.25,11,10000,0.10856127738952637,0.003299236297607422
1,45000,0.25,11,15000,0.10856127738952637,0.003984689712524414
1,45000,0.25,11,20000,0.10856127738952637,0.0050809383392333984
1,45000,0.25,11,25000,0.10856127738952637,0.006426334381103516
1,45000,0.25,11,30000,0.10856127738952637,0.0071032047271728516
1,50000,0.25,11,5000,0.11830377578735352,0.0015382766723632812
1,50000,0.25,11,10000,0.11830377578735352,0.0032596588134765625
1,50000,0.25,11,15000,0.11830377578735352,0.004503011703491211
1,50000,0.25,11,20000,0.11830377578735352,0.0059931278228759766
1,50000,0.25,11,25000,0.11830377578735352,0.006830453872680664
1,50000,0.25,11,30000,0.11830377578735352,0.008115530014038086
1,5000,0.5,11,5000,0.013704061508178711,0.003237009048461914
1,5000,0.5,11,10000,0.013704061508178711,0.0056955814361572266
1,5000,0.5,11,15000,0.013704061508178711,0.009108543395996094
1,5000,0.5,11,20000,0.013704061508178711,0.011441469192504883
1,5000,0.5,11,25000,0.013704061508178711,0.013990402221679688
1,5000,0.5,11,30000,0.013704061508178711,0.01734328269958496
1,10000,0.5,11,5000,0.018088579177856445,0.0043048858642578125
1,10000,0.5,11,10000,0.018088579177856445,0.007112979888916016
1,10000,0.5,11,15000,0.018088579177856445,0.009951353073120117
1,10000,0.5,11,20000,0.018088579177856445,0.012757062911987305
1,10000,0.5,11,25000,0.018088579177856445,0.016426563262939453
1,10000,0.5,11,30000,0.018088579177856445,0.020233154296875
1,15000,0.5,11,5000,0.026946067810058594,0.004395484924316406
1,15000,0.5,11,10000,0.026946067810058594,0.007577419281005859
1,15000,0.5,11,15000,0.026946067810058594,0.010213136672973633
1,15000,0.5,11,20000,0.026946067810058594,0.012650251388549805
1,15000,0.5,11,25000,0.026946067810058594,0.016466140747070312
1,15000,0.5,11,30000,0.026946067810058594,0.019931554794311523
1,20000,0.5,11,5000,0.03749394416809082,0.0045053958892822266
1,20000,0.5,11,10000,0.03749394416809082,0.00762939453125
1,20000,0.5,11,15000,0.03749394416809082,0.010746955871582031
1,20000,0.5,11,20000,0.03749394416809082,0.013636589050292969
1,20000,0.5,11,25000,0.03749394416809082,0.016937732696533203
1,20000,0.5,11,30000,0.03749394416809082,0.022127866744995117
1,25000,0.5,11,5000,0.04986739158630371,0.004365682601928711
1,25000,0.5,11,10000,0.04986739158630371,0.006991147994995117
1,25000,0.5,11,15000,0.04986739158630371,0.010075092315673828
1,25000,0.5,11,20000,0.04986739158630371,0.013983011245727539
1,25000,0.5,11,25000,0.04986739158630371,0.018366575241088867
1,25000,0.5,11,30000,0.04986739158630371,0.02217388153076172
1,30000,0.5,11,5000,0.06739234924316406,0.0037593841552734375
1,30000,0.5,11,10000,0.06739234924316406,0.005864620208740234
1,30000,0.5,11,15000,0.06739234924316406,0.008713245391845703
1,30000,0.5,11,20000,0.06739234924316406,0.011637210845947266
1,30000,0.5,11,25000,0.06739234924316406,0.01436305046081543
1,30000,0.5,11,30000,0.06739234924316406,0.01855921745300293
1,35000,0.5,11,5000,0.06486749649047852,0.0039408206939697266
1,35000,0.5,11,10000,0.06486749649047852,0.007342815399169922
1,35000,0.5,11,15000,0.06486749649047852,0.010793924331665039
1,35000,0.5,11,20000,0.06486749649047852,0.013789653778076172
1,35000,0.5,11,25000,0.06486749649047852,0.017139434814453125
1,35000,0.5,11,30000,0.06486749649047852,0.02056407928466797
1,40000,0.5,11,5000,0.0886845588684082,0.0037622451782226562
1,40000,0.5,11,10000,0.0886845588684082,0.007101535797119141
1,40000,0.5,11,15000,0.0886845588684082,0.010480165481567383
1,40000,0.5,11,20000,0.0886845588684082,0.014034748077392578
1,40000,0.5,11,25000,0.0886845588684082,0.017266273498535156
1,40000,0.5,11,30000,0.0886845588684082,0.021310806274414062
1,45000,0.5,11,5000,0.09476494789123535,0.004002094268798828
1,45000,0.5,11,10000,0.09476494789123535,0.006991147994995117
1,45000,0.5,11,15000,0.09476494789123535,0.01187753677368164
1,45000,0.5,11,20000,0.09476494789123535,0.014641046524047852
1,45000,0.5,11,25000,0.09476494789123535,0.02092146873474121
1,45000,0.5,11,30000,0.09476494789123535,0.022523164749145508
1,50000,0.5,11,5000,0.12548041343688965,0.003296375274658203
1,50000,0.5,11,10000,0.12548041343688965,0.005873680114746094
1,50000,0.5,11,15000,0.12548041343688965,0.00827932357788086
1,50000,0.5,11,20000,0.12548041343688965,0.011061906814575195
1,50000,0.5,11,25000,0.12548041343688965,0.014161825180053711
1,50000,0.5,11,30000,0.12548041343688965,0.025954723358154297
1,5000,0.75,11,5000,0.013562679290771484,0.0059931278228759766
1,5000,0.75,11,10000,0.013562679290771484,0.010629415512084961
1,5000,0.75,11,15000,0.013562679290771484,0.01856398582458496
1,5000,0.75,11,20000,0.013562679290771484,0.022194862365722656
1,5000,0.75,11,25000,0.013562679290771484,0.026642560958862305
1,5000,0.75,11,30000,0.013562679290771484,0.043241262435913086
1,10000,0.75,11,5000,0.028790712356567383,0.006244659423828125
1,10000,0.75,11,10000,0.028790712356567383,0.010431289672851562
1,10000,0.75,11,15000,0.028790712356567383,0.018017292022705078
1,10000,0.75,11,20000,0.028790712356567383,0.022901535034179688
1,10000,0.75,11,25000,0.028790712356567383,0.02706432342529297
1,10000,0.75,11,30000,0.028790712356567383,0.03657841682434082
1,15000,0.75,11,5000,0.042331695556640625,0.005654573440551758
1,15000,0.75,11,10000,0.042331695556640625,0.00986933708190918
1,15000,0.75,11,15000,0.042331695556640625,0.01851058006286621
1,15000,0.75,11,20000,0.042331695556640625,0.022515535354614258
1,15000,0.75,11,25000,0.042331695556640625,0.02699732780456543
1,15000,0.75,11,30000,0.042331695556640625,0.03649544715881348
1,20000,0.75,11,5000,0.0612640380859375,0.0063512325286865234
1,20000,0.75,11,10000,0.0612640380859375,0.010533809661865234
1,20000,0.75,11,15000,0.0612640380859375,0.015323400497436523
1,20000,0.75,11,20000,0.0612640380859375,0.02291417121887207
1,20000,0.75,11,25000,0.0612640380859375,0.02740335464477539
1,20000,0.75,11,30000,0.0612640380859375,0.03701138496398926
1,25000,0.75,11,5000,0.07340407371520996,0.0055980682373046875
1,25000,0.75,11,10000,0.07340407371520996,0.010032176971435547
1,25000,0.75,11,15000,0.07340407371520996,0.015201330184936523
1,25000,0.75,11,20000,0.07340407371520996,0.021555662155151367
1,25000,0.75,11,25000,0.07340407371520996,0.02739691734313965
1,25000,0.75,11,30000,0.07340407371520996,0.035875558853149414
1,30000,0.75,11,5000,0.08341646194458008,0.005324840545654297
1,30000,0.75,11,10000,0.08341646194458008,0.010607719421386719
1,30000,0.75,11,15000,0.08341646194458008,0.01584935188293457
1,30000,0.75,11,20000,0.08341646194458008,0.021640300750732422
1,30000,0.75,11,25000,0.08341646194458008,0.02730417251586914
1,30000,0.75,11,30000,0.08341646194458008,0.04289841651916504
1,35000,0.75,11,5000,0.11313605308532715,0.0054094791412353516
1,35000,0.75,11,10000,0.11313605308532715,0.011256217956542969
1,35000,0.75,11,15000,0.11313605308532715,0.017884254455566406
1,35000,0.75,11,20000,0.11313605308532715,0.025423049926757812
1,35000,0.75,11,25000,0.11313605308532715,0.02819228172302246
1,35000,0.75,11,30000,0.11313605308532715,0.03710746765136719
1,40000,0.75,11,5000,0.13646483421325684,0.0044744014739990234
1,40000,0.75,11,10000,0.13646483421325684,0.008479595184326172
1,40000,0.75,11,15000,0.13646483421325684,0.0149078369140625
1,40000,0.75,11,20000,0.13646483421325684,0.019428491592407227
1,40000,0.75,11,25000,0.13646483421325684,0.027220487594604492
1,40000,0.75,11,30000,0.13646483421325684,0.0331878662109375
1,45000,0.75,11,5000,0.13775968551635742,0.005328655242919922
1,45000,0.75,11,10000,0.13775968551635742,0.01113271713256836
1,45000,0.75,11,15000,0.13775968551635742,0.018462419509887695
1,45000,0.75,11,20000,0.13775968551635742,0.022633790969848633
1,45000,0.75,11,25000,0.13775968551635742,0.03129124641418457
1,45000,0.75,11,30000,0.13775968551635742,0.037369489669799805
1,50000,0.75,11,5000,0.14933514595031738,0.005270719528198242
1,50000,0.75,11,10000,0.14933514595031738,0.010162830352783203
1,50000,0.75,11,15000,0.14933514595031738,0.01787853240966797
1,50000,0.75,11,20000,0.14933514595031738,0.022015094757080078
1,50000,0.75,11,25000,0.14933514595031738,0.026849985122680664
1,50000,0.75,11,30000,0.14933514595031738,0.041768550872802734
1,5000,1.0,11,5000,0.017781972885131836,0.007254362106323242
1,5000,1.0,11,10000,0.017781972885131836,0.015978574752807617
1,5000,1.0,11,15000,0.017781972885131836,0.021788835525512695
1,5000,1.0,11,20000,0.017781972885131836,0.036064863204956055
1,5000,1.0,11,25000,0.017781972885131836,0.04588961601257324
1,5000,1.0,11,30000,0.017781972885131836,0.06098604202270508
1,10000,1.0,11,5000,0.03998422622680664,0.008007526397705078
1,10000,1.0,11,10000,0.03998422622680664,0.013975858688354492
1,10000,1.0,11,15000,0.03998422622680664,0.02303004264831543
1,10000,1.0,11,20000,0.03998422622680664,0.03518939018249512
1,10000,1.0,11,25000,0.03998422622680664,0.045279502868652344
1,10000,1.0,11,30000,0.03998422622680664,0.05643320083618164
