fake,index_size,pc_dims,k,pc_ret,indexing,retrieval
1,35000,0.75,1,5000,0.4977080821990967,0.6722266674041748
1,35000,0.75,1,10000,0.4977080821990967,1.3454794883728027
1,35000,0.75,1,15000,0.4977080821990967,2.0135889053344727
1,35000,0.75,1,20000,0.4977080821990967,2.666703939437866
1,35000,0.75,1,25000,0.4977080821990967,3.339919328689575
1,35000,0.75,1,30000,0.4977080821990967,4.008296489715576
1,40000,0.75,1,5000,0.5961222648620605,3.1642231941223145
1,40000,0.75,1,10000,0.5961222648620605,6.219949245452881
1,40000,0.75,1,15000,0.5961222648620605,9.404210329055786
1,40000,0.75,1,20000,0.5961222648620605,12.479114532470703
1,40000,0.75,1,25000,0.5961222648620605,15.579768896102905
1,40000,0.75,1,30000,0.5961222648620605,18.659326314926147
1,45000,0.75,1,5000,0.6727771759033203,0.8945105075836182
1,45000,0.75,1,10000,0.6727771759033203,1.8066513538360596
1,45000,0.75,1,15000,0.6727771759033203,2.7202858924865723
1,45000,0.75,1,20000,0.6727771759033203,3.6335835456848145
1,45000,0.75,1,25000,0.6727771759033203,4.537205934524536
1,45000,0.75,1,30000,0.6727771759033203,5.435257196426392
1,50000,0.75,1,5000,0.762981653213501,0.8925526142120361
1,50000,0.75,1,10000,0.762981653213501,1.7948479652404785
1,50000,0.75,1,15000,0.762981653213501,2.6856324672698975
1,50000,0.75,1,20000,0.762981653213501,3.6014201641082764
1,50000,0.75,1,25000,0.762981653213501,4.494732856750488
1,50000,0.75,1,30000,0.762981653213501,5.422688961029053
1,5000,1.0,1,5000,0.06452298164367676,0.6046631336212158
1,5000,1.0,1,10000,0.06452298164367676,1.2051584720611572
1,5000,1.0,1,15000,0.06452298164367676,1.8414616584777832
1,5000,1.0,1,20000,0.06452298164367676,2.4637060165405273
1,5000,1.0,1,25000,0.06452298164367676,3.0698235034942627
1,5000,1.0,1,30000,0.06452298164367676,3.669961452484131
1,10000,1.0,1,5000,0.14394545555114746,0.7430691719055176
1,10000,1.0,1,10000,0.14394545555114746,1.4555835723876953
1,10000,1.0,1,15000,0.14394545555114746,2.2077181339263916
1,10000,1.0,1,20000,0.14394545555114746,2.963637590408325
1,10000,1.0,1,25000,0.14394545555114746,3.681709051132202
1,10000,1.0,1,30000,0.14394545555114746,4.415581464767456
1,15000,1.0,1,5000,0.21888351440429688,0.8135702610015869
1,15000,1.0,1,10000,0.21888351440429688,1.6390397548675537
