ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07181;2021-04-19T02:00:00+02:00;102150;-40.0;8;260;0.8;279.65;278.25;91;10210.0;0;;;100.0;8;1750.0;;;;97990.0;;;-20.0;;;;;276.85;;;1.0;1.1;-10.0;;;;;0.0;0.0;-0.1;0.4;0.4;;;;;8.0;;1500.0;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;6.5;;;;;3.7000000000000455;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;4
07181;2021-04-22T08:00:00+02:00;102190;140.0;3;360;2.2;278.45;277.45;93;3480.0;10;;;;0;;;;;98010.0;;;480.0;276.55;;286.75;;273.25;;;3.0;3.4;-10.0;;;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;Brume;5.300000000000011;3.400000000000034;;13.600000000000023;;0.10000000000002274;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;4
07181;2021-06-05T05:00:00+02:00;102000;-70.0;6;190;2.1;289.55;289.25;98;11990.0;0;;;100.0;7;450.0;;;;98000.0;;;-30.0;;;;;288.25;;;3.9;4.0;-10.0;;;;;1.6;1.6;1.6;5.9;5.9;;;;;3.0;;360.0;5.0;;660.0;7.0;;870.0;;9;;48.581,5.959833;NANCY-OCHEY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;15.100000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-05T14:00:00+02:00;102270;100.0;1;280;4.9;287.95;287.35;96;6620.0;0;;;100.0;8;150.0;;;;98230.0;;;220.0;;;;;289.25;;;7.2;9.4;-10.0;;;;;-0.1;1.4;3.6;5.2;9.5;;;;;7.0;;180.0;8.0;;300.0;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.800000000000011;;;;;16.100000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-06T17:00:00+02:00;102290;-20.0;7;340;4.1;288.95;286.65;86;10250.0;0;;;100.0;8;450.0;;;;98270.0;;;10.0;;;;;286.65;;;6.0;6.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;8.0;;420.0;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.800000000000011;;;;;13.5;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-11T20:00:00+02:00;101820;-10.0;5;310;3.6;297.75;288.95;58;37030.0;0;;;;1;1250.0;;;;97930.0;;;-70.0;290.55;;300.25;;290.95;;;5.4;6.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1380.0;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.600000000000023;17.400000000000034;;27.100000000000023;;17.80000000000001;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-16T05:00:00+02:00;101580;-80.0;8;190;0.5;289.35;286.85;85;33300.0;0;;;;0;;;;;97590.0;;;-250.0;;;;;284.65;;;0.8;1.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.200000000000045;;;;;11.5;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-18T11:00:00+02:00;101320;70.0;2;180;2.6;298.35;291.55;66;42970.0;0;;;100.0;8;1750.0;;;;97470.0;;;70.0;;;;;290.95;;;4.4;5.8;-10.0;;;;;0.0;0.0;0.0;2.0;2.0;;;;;1.0;;1500.0;6.0;;3240.0;8.0;;4200.0;;8;;48.581,5.959833;NANCY-OCHEY;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.200000000000045;;;;;17.80000000000001;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-21T20:00:00+02:00;100840;50.0;3;260;1.3;294.65;287.35;63;60000.0;0;;;100.0;8;2760.0;;;;96950.0;;;220.0;290.55;;298.65;;290.55;;;2.8;4.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;2760.0;;9;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.5;17.400000000000034;;25.5;;17.400000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-24T02:00:00+02:00;101890;20.0;1;340;2.8;288.25;287.15;93;6660.0;0;;;100.0;8;1750.0;;;;97870.0;;;210.0;;;;;288.95;;;4.3;4.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.2;;;;;5.0;;1920.0;8.0;;3360.0;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.100000000000023;;;;;15.800000000000011;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-24T05:00:00+02:00;101780;-120.0;6;320;1.6;287.05;286.55;97;3730.0;10;;;100.0;8;150.0;;;;97750.0;;;60.0;;;;;288.55;;;2.2;4.0;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;120.0;;8;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Brume;13.900000000000034;;;;;15.400000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-24T14:00:00+02:00;101880;80.0;1;280;3.3;290.05;287.85;87;45050.0;0;;;90.0;7;450.0;;;;97890.0;;;30.0;;;;;286.85;;;4.9;6.2;-10.0;;;;;0.2;1.2;19.9;19.9;19.9;;;;;6.0;;300.0;7.0;;480.0;7.0;;900.0;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.900000000000034;;;;;13.700000000000045;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-05-18T14:00:00+02:00;101560;-50.0;5;270;5.3;285.65;282.85;83;41590.0;0;;;100.0;6;800.0;;;;97510.0;;;620.0;;;;;279.85;;;7.8;13.3;-10.0;;;;;0.2;0.2;0.2;1.2;3.6;;;;;2.0;;690.0;5.0;;1290.0;6.0;;1470.0;;8;;48.581,5.959833;NANCY-OCHEY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.5;;;;;6.7000000000000455;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;5
07181;2021-05-19T14:00:00+02:00;101840;-110.0;6;240;4.6;284.95;280.65;75;57540.0;0;;;100.0;8;2520.0;;;;97770.0;;;260.0;;;;;275.55;;;7.0;7.4;-10.0;;;;;0.0;0.2;0.4;0.4;2.4;;;;;2.0;;2520.0;3.0;;3060.0;8.0;;3720.0;;9;;48.581,5.959833;NANCY-OCHEY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.800000000000011;;;;;2.400000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;5
07181;2021-05-20T17:00:00+02:00;101930;-210.0;8;220;6.3;289.35;277.75;46;33240.0;0;;;100.0;8;1750.0;;;;97920.0;;;90.0;;;;;281.15;;;9.7;10.5;-10.0;;;;;0.0;0.0;0.0;0.0;1.8;;;;;1.0;;1800.0;7.0;;3840.0;8.0;;4680.0;;;;48.581,5.959833;NANCY-OCHEY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.200000000000045;;;;;8.0;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;5
07181;2021-05-22T05:00:00+02:00;101000;60.0;1;210;7.9;280.25;278.75;90;44650.0;0;;;;0;;;;;96900.0;;;-240.0;;;;;275.95;;;11.9;11.9;-10.0;;;;;0.0;0.0;6.5;6.5;6.5;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.100000000000023;;;;;2.8000000000000114;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;5
07181;2021-05-30T05:00:00+02:00;102500;-30.0;6;60;3.4;281.15;277.95;80;60000.0;0;;;;0;;;;;98350.0;;;280.0;;;;;277.05;;;7.4;7.4;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.0;;;;;3.900000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;5
07181;2021-06-03T20:00:00+02:00;101890;-40.0;5;40;2.2;295.45;291.25;77;50850.0;0;;;;0;;;;;97980.0;;;290.0;290.55;;297.15;;290.65;;;3.1;4.5;-10.0;;;;;0.0;0.0;19.3;27.5;27.5;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.30000000000001;17.400000000000034;;24.0;;17.5;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-07-06T11:00:00+02:00;101070;130.0;3;210;7.3;289.25;287.45;89;35870.0;0;;;100.0;5;450.0;;;;97100.0;;;50.0;;;;;288.15;;;10.7;11.5;-10.0;;;;;0.2;2.6;9.3;9.3;9.3;;;;;5.0;;570.0;5.0;;1230.0;6.0;;2580.0;;8;;48.581,5.959833;NANCY-OCHEY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.100000000000023;;;;;15.0;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;7
07181;2021-07-08T20:00:00+02:00;102170;110.0;3;330;4.9;290.85;286.15;74;45720.0;0;;;90.0;3;1250.0;;;;98180.0;;;440.0;287.45;;294.35;;288.55;;;7.8;7.8;-10.0;;;;;0.0;-0.1;-0.1;0.4;0.8;;;;;3.0;;1350.0;5.0;;1620.0;7.0;;2880.0;;9;;48.581,5.959833;NANCY-OCHEY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.700000000000045;14.300000000000011;;21.200000000000045;;15.400000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;7
07181;2021-07-10T05:00:00+02:00;101950;-150.0;8;250;0.8;286.05;284.25;89;24800.0;0;;;;0;;;;;97900.0;;;-320.0;;;;;284.25;;;1.4;2.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.900000000000034;;;;;11.100000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;7
07181;2021-07-10T23:00:00+02:00;101690;180.0;1;250;2.2;288.85;288.25;96;17860.0;0;;;100.0;8;1750.0;;;;97690.0;;;-450.0;;;;;289.65;;;3.1;4.3;-10.0;;;;;0.0;-0.1;2.8;2.8;2.8;;;;;5.0;;1560.0;8.0;;2100.0;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.700000000000045;;;;;16.5;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;7
07181;2021-07-12T05:00:00+02:00;101200;-150.0;7;100;2.8;288.15;286.05;87;41730.0;0;;;;5;1750.0;;;;97210.0;;;-570.0;;;;;286.95;;;4.5;4.5;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;1560.0;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.0;;;;;13.800000000000011;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;7
07181;2021-07-18T20:00:00+02:00;101840;-60.0;5;10;3.9;298.95;287.45;49;34540.0;0;;;;0;;;;;97970.0;;;-250.0;290.25;;300.85;;291.05;;;6.3;8.3;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.80000000000001;17.100000000000023;;27.700000000000045;;17.900000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;7
07181;2021-06-28T17:00:00+02:00;101470;30.0;1;140;5.9;293.35;289.95;81;35350.0;0;;;100.0;8;1750.0;;;;97540.0;;;40.0;;;;;290.25;;;9.4;9.4;-10.0;;;;;-0.1;-0.1;-0.1;-0.1;0.4;;;;;1.0;;1560.0;3.0;;2340.0;5.0;;2700.0;;8;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.200000000000045;;;;;17.100000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-06-30T14:00:00+02:00;101380;-20.0;7;220;6.9;288.05;287.25;95;13530.0;61;;;100.0;7;450.0;;;;97380.0;;;30.0;;;;;287.05;;;9.9;11.4;-10.0;;;;;1.0;3.4;3.6;3.6;10.9;;;;;7.0;;300.0;7.0;;510.0;8.0;;2280.0;;9;;48.581,5.959833;NANCY-OCHEY;En baisse;;Pluie, sans congélation, continue, faible au moment de l’observation;14.900000000000034;;;;;13.900000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;6
07181;2021-09-21T02:00:00+02:00;102470;100.0;2;80;1.0;282.45;282.35;99;160.0;45;;;101.0;9;30.0;;;;98260.0;;;650.0;;;;;282.85;;;2.5;2.5;-10.0;;;;;0.0;0.0;0.0;0.4;0.4;;;;;0.0;0;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse;;Brouillard ou brouillard glacé, ciel invisible, sans changement appréciable au cours de l’heure précédente;9.300000000000011;;;;;9.700000000000045;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;9
07181;2021-09-28T14:00:00+02:00;102260;-160.0;8;90;1.7;289.15;283.25;68;53480.0;0;;;100.0;8;6360.0;;;;98160.0;;;500.0;;;;;286.05;;;3.3;5.3;-10.0;;;;;0.0;0.0;0.0;0.0;3.0;;;;;8.0;;6360.0;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.0;;;;;12.900000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;9
07181;2021-10-05T23:00:00+02:00;101530;250.0;1;210;5.0;282.65;281.55;93;59170.0;0;;;90.0;7;450.0;;;;97360.0;;;-210.0;;;;;282.95;;;6.9;7.5;-10.0;;;;;0.0;0.8;2.4;4.4;4.6;;;;;1.0;;480.0;3.0;;750.0;5.0;;1110.0;;8;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.5;;;;;9.800000000000011;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;10
07181;2021-10-06T20:00:00+02:00;102410;170.0;3;340;1.0;283.85;282.45;91;19940.0;0;;;100.0;8;800.0;;;;98220.0;;;1110.0;281.85;;287.95;;283.25;;;1.7;8.0;-10.0;;;;;0.2;0.2;0.4;0.4;1.6;;;;;3.0;;630.0;3.0;;1170.0;8.0;;1410.0;;8;;48.581,5.959833;NANCY-OCHEY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.700000000000045;8.700000000000045;;14.800000000000011;;10.100000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;10
07181;2021-09-05T23:00:00+02:00;102110;100.0;1;70;1.4;291.25;285.95;71;28180.0;0;;;;0;;;;;98040.0;;;370.0;;;;;287.05;;;1.8;2.9;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.100000000000023;;;;;13.900000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;9
07181;2021-09-08T02:00:00+02:00;101860;-90.0;7;120;0.9;289.55;284.95;74;20900.0;0;;;;0;;;;;97780.0;;;-470.0;;;;;285.95;;;2.4;3.1;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;12.800000000000011;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;9
07181;2021-09-13T11:00:00+02:00;101770;80.0;1;100;2.7;292.35;287.15;72;27060.0;0;;;;0;;;;;97730.0;;;-150.0;;;;;282.75;;;4.2;4.2;-10.0;;;;;0.0;0.0;0.2;0.2;0.2;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.200000000000045;;;;;9.600000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;9
07181;2021-09-17T02:00:00+02:00;101950;10.0;0;0;0.0;284.05;283.45;96;23360.0;0;;;;0;;;;;97790.0;;;320.0;;;;;283.15;;;0.6;0.9;-10.0;;;;;0.0;0.0;0.0;0.0;8.8;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.900000000000034;;;;;10.0;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;9
07181;2021-08-11T20:00:00+02:00;101840;-10.0;5;320;2.5;296.65;288.15;59;36090.0;0;;;;0;;;;;97860.0;;;150.0;290.55;;300.55;;290.05;;;3.4;5.7;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;23.5;17.400000000000034;;27.400000000000034;;16.900000000000034;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;8
07181;2021-08-12T05:00:00+02:00;102010;-60.0;7;150;0.9;287.95;286.35;90;31110.0;0;;;;0;;;;;97900.0;;;70.0;;;;;286.75;;;1.6;1.6;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.800000000000011;;;;;13.600000000000023;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;8
07181;2021-08-16T02:00:00+02:00;101330;40.0;2;290;4.9;292.55;289.05;80;23180.0;0;;;;0;;;;;97320.0;;;-460.0;;;;;291.35;;;7.5;9.2;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.400000000000034;;;;;18.200000000000045;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;8
07181;2021-08-17T23:00:00+02:00;102060;90.0;1;270;2.2;287.95;284.15;78;19490.0;0;;;100.0;8;800.0;;;;97950.0;;;-20.0;;;;;288.45;;;3.7;6.8;-10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;720.0;8.0;;990.0;;;;;;;48.581,5.959833;NANCY-OCHEY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.800000000000011;;;;;15.300000000000011;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;8
07181;2021-08-18T14:00:00+02:00;101910;-40.0;6;230;5.6;290.75;287.25;80;18790.0;0;;;100.0;8;450.0;;;;97850.0;;;-190.0;;;;;288.15;;;9.0;9.1;-10.0;;;;;0.0;0.0;0.0;0.2;0.2;;;;;3.0;;540.0;5.0;;720.0;8.0;;870.0;;;;48.581,5.959833;NANCY-OCHEY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.600000000000023;;;;;15.0;48.581;5.959833;336;Thuilley-aux-Groseilles;54523;CC du Pays de Colombey et du Sud Toulois;245400510;Meurthe-et-Moselle;54;Grand Est;44;8
